business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,url,price_level
OPERATIONAL,"Vittoria Residence, Daan Mogot Rd, RT.9/RW.3, Rawa Buaya, Cengkareng, West Jakarta City, Jakarta 11730, Indonesia","{'location': {'lat': -6.1558413, 'lng': 106.7356017}, 'viewport': {'northeast': {'lat': -6.154491920107278, 'lng': 106.7369569298927}, 'southwest': {'lat': -6.157191579892721, 'lng': 106.7342572701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Picasso Style,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109052879428085803583"">Yokhebed Berhitu</a>'], 'photo_reference': 'AUGGfZkYsPxJg3yrG69mFC1AwAU7oqWmZG7L90SNoFILE4gPFysDq9nXboT_vYD3zvOizXrIn16F1hho0u_9Ycww69138SinWoPubiFoMwgkdwgrReuOymiXwwEuKLhzb8NinYTY75uIcSTPw5ntjNgHcu6HL_5yhGyHarjdgufOVi5NHVYb', 'width': 1536}]",ChIJL5jIi4n3aS4R1BAEFYsg4i4,"{'compound_code': 'RPVP+M6 Rawa Buaya, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RPVP+M6'}",4.2,ChIJL5jIi4n3aS4R1BAEFYsg4i4,"['lodging', 'point_of_interest', 'establishment']",82,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJL5jIi4n3aS4R1BAEFYsg4i4,
OPERATIONAL,"Jl. Terusan Bandengan Utara No.1, RT.6/RW.16, Pejagalan, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia","{'location': {'lat': -6.1373731, 'lng': 106.7877317}, 'viewport': {'northeast': {'lat': -6.135993620107278, 'lng': 106.7890641298927}, 'southwest': {'lat': -6.138693279892722, 'lng': 106.7863644701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hariston Hotel & Suites,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109032481641404022292"">Pangeran Pangaribuanz</a>'], 'photo_reference': 'AUGGfZl-HY0kDYAR_HpI1MnuYK5L-hKTQI6Sd4i4G3Lm3grRSyDfFVYX_vwgF3LXA9WpnIeVtFMUBBkCjWN94vwvLqzcwQWry_TtC87nfDWBzKU07thZJS9yg9bUmkF0CBGTr9KRXePf2xNUKYuOGd-0Me2MqMgkhtLHbvhp4bDmJEKogJSW', 'width': 4000}]",ChIJ4WqrUSf2aS4RofpdL7qmyBI,"{'compound_code': 'VQ7Q+33 Pejagalan, North Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VQ7Q+33'}",4.4,ChIJ4WqrUSf2aS4RofpdL7qmyBI,"['lodging', 'point_of_interest', 'establishment']",3983,,https://www.google.com/maps/place/?q=place_id:ChIJ4WqrUSf2aS4RofpdL7qmyBI,
OPERATIONAL,"Jl. Perumahan K. F. T, Cengkareng Bar., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730, Indonesia","{'location': {'lat': -6.135722299999999, 'lng': 106.7254033}, 'viewport': {'northeast': {'lat': -6.134341020107278, 'lng': 106.7267248798927}, 'southwest': {'lat': -6.137040679892722, 'lng': 106.7240252201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz near Taman Palem,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114489627140520218669"">A Google User</a>'], 'photo_reference': 'AUGGfZmTV0IilubBFJLcE72wgV9RtD_50nJX9R6-Ni2M6_VAt3QDobh_MlR1iSe4rPgGS43c1C3nYWPgAP3npE-AayOctvp3LaKz-UZl-B0zRfjCSa8XfeQi4rcD16b4Jo9c0raqYBMf9GlHtF1cwl6GwReyxAaATFAHFIvdRyqkFbXSdGbG', 'width': 900}]",ChIJ1QnxgvIdai4Rn00wUmxTr6Q,"{'compound_code': 'VP7G+P4 West Cengkareng, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VP7G+P4'}",4.3,ChIJ1QnxgvIdai4Rn00wUmxTr6Q,"['lodging', 'point_of_interest', 'establishment']",488,,https://www.google.com/maps/place/?q=place_id:ChIJ1QnxgvIdai4Rn00wUmxTr6Q,
OPERATIONAL,"Jl. Lkr. Luar Barat No.1, RT.1/RW.8, Cengkareng Tim., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730, Indonesia","{'location': {'lat': -6.145188699999999, 'lng': 106.7292871}, 'viewport': {'northeast': {'lat': -6.143821620107278, 'lng': 106.7305595798927}, 'southwest': {'lat': -6.146521279892721, 'lng': 106.7278599201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Augusta Hotel,"[{'height': 525, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110614350135063470617"">Romy zerocool</a>'], 'photo_reference': 'AUGGfZlXF8dIu4ccTenrsclLD7ZlYRD0Mq35EidbEEH61PHh1ieBTHCdiT2jI0rPVtb97eHEursyvWLoiK4vMvfgs-Z5Ek-xddZqMsI0e9AIbEuLRfk5nVBbnkFxoZQf4-m120VhyvjqHGcWJWm4L3mqUfrkast_kIRFYncdkCjk840O4Hu6', 'width': 700}]",ChIJf6A6kIv3aS4Rg0478Lty4Bo,"{'compound_code': 'VP3H+WP East Cengkareng, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VP3H+WP'}",3.9,ChIJf6A6kIv3aS4Rg0478Lty4Bo,"['lodging', 'point_of_interest', 'establishment']",562,,https://www.google.com/maps/place/?q=place_id:ChIJf6A6kIv3aS4Rg0478Lty4Bo,
OPERATIONAL,"10, Jl. Raya Daan Mogot No.KM 11 No. 53-55, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730, Indonesia","{'location': {'lat': -6.1556304, 'lng': 106.7523911}, 'viewport': {'northeast': {'lat': -6.154370920107278, 'lng': 106.7537285798927}, 'southwest': {'lat': -6.157070579892721, 'lng': 106.7510289201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sans Hotel Rumah Kita Daan Mogot by RedDoorz,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104972623844806517585"">Christhi Feyber Hoke</a>'], 'photo_reference': 'AUGGfZnKnJIgfRRu9MBVJwm7dAGaWGAwQyPDcAtFNfX6vd3-M7jqoglIvwxJ7yB_9Nl2E9CQQBwXSHd_kxbKdILPBlTtEnWh_Bke0oQWIpO8ONI63jjlfWRn1qG6SYvTDlrpga53ggRL3WgmI110uDb_TWpeg-vvZo6F4aIbHseoPMKleOo-', 'width': 4032}]",ChIJq6qL6zb1aS4R3l6SBuyUsQA,"{'compound_code': 'RQV2+PX Kedaung Kali Angke, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RQV2+PX'}",4.3,ChIJq6qL6zb1aS4R3l6SBuyUsQA,"['lodging', 'point_of_interest', 'establishment']",34,,https://www.google.com/maps/place/?q=place_id:ChIJq6qL6zb1aS4R3l6SBuyUsQA,
OPERATIONAL,"Ruko Citypark No.7, RT.7/RW.14, Cengkareng Tim., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730, Indonesia","{'location': {'lat': -6.131492499999999, 'lng': 106.7348646}, 'viewport': {'northeast': {'lat': -6.130142670107278, 'lng': 106.7362144298927}, 'southwest': {'lat': -6.132842329892722, 'lng': 106.7335147701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Apartemen City Park - Rendy Rooms Tower H18,"[{'height': 2688, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105919400033388548029"">A Google User</a>'], 'photo_reference': 'AUGGfZnnXJje1nf9igygS4kWimX-dstdAIHY6HutdQrvYlY1HzqNZsC52dvr0G4dPdpptvmAiSZuHicn1rdu_tBJsHbWrdKtqylL_5lSgYFULPtmnd_AdKk3oQhdAxV7VG1BC6NtiNiahMZmO2mqV7eWRJuD0RzrXjoR570Swoe1byxnxo0D', 'width': 1512}]",ChIJfQZam1Adai4RNzVMZmSeRqM,"{'compound_code': 'VP9M+CW East Cengkareng, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VP9M+CW'}",4.4,ChIJfQZam1Adai4RNzVMZmSeRqM,"['lodging', 'point_of_interest', 'establishment']",207,,https://www.google.com/maps/place/?q=place_id:ChIJfQZam1Adai4RNzVMZmSeRqM,
OPERATIONAL,"Daan Mogot Rd No.50 B, Wijaya Kusuma, Grogol petamburan, Jakarta, 11460, Indonesia","{'location': {'lat': -6.1616016, 'lng': 106.771696}, 'viewport': {'northeast': {'lat': -6.160180020107279, 'lng': 106.7730583298927}, 'southwest': {'lat': -6.162879679892723, 'lng': 106.7703586701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,ibis budget Jakarta Daan Mogot,"[{'height': 4446, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117565828533551048801"">Hotel ibis budget Jakarta Daan Mogot</a>'], 'photo_reference': 'AUGGfZmhgOEyOG_arMsDm6moRJROMxl5yvNhdLMVrFBlAbqNJR5b52obBObX0AdU-fEr4XYdl1ZF7bnWh527ewbaAzQXfxlGu8E5n-yVBSBGyl6XWYH5rMybwLXsGUGCSQTasIHttIDACOU0q0VRb78DjLumoX7nS54w8eew1plfzQ4WRouH', 'width': 3744}]",ChIJtYRuQkv2aS4R4ANPUKO-0H8,"{'compound_code': 'RQQC+9M Wijaya Kusuma, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RQQC+9M'}",4.2,ChIJtYRuQkv2aS4R4ANPUKO-0H8,"['lodging', 'point_of_interest', 'establishment']",2491,,https://www.google.com/maps/place/?q=place_id:ChIJtYRuQkv2aS4R4ANPUKO-0H8,
OPERATIONAL,"Jl. Lkr. Luar Barat No.8, Duri Kosambi, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11740, Indonesia","{'location': {'lat': -6.1576359, 'lng': 106.7267503}, 'viewport': {'northeast': {'lat': -6.156292870107278, 'lng': 106.7281936798927}, 'southwest': {'lat': -6.158992529892722, 'lng': 106.7254940201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedLiving Apartemen Puri Orchard - Prop2GO Home Tower Magnolia,,ChIJK0-DY-n3aS4Rt85yLoaJNEk,"{'compound_code': 'RPRG+WM Duri Kosambi, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RPRG+WM'}",4.5,ChIJK0-DY-n3aS4Rt85yLoaJNEk,"['lodging', 'point_of_interest', 'establishment']",21,,https://www.google.com/maps/place/?q=place_id:ChIJK0-DY-n3aS4Rt85yLoaJNEk,
OPERATIONAL,"Jl. Taman Palem Lestari No.9 blok B 13, RT.7/RW.8, Cengkareng Bar., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11710, Indonesia","{'location': {'lat': -6.138643200000001, 'lng': 106.7275737}, 'viewport': {'northeast': {'lat': -6.137289420107277, 'lng': 106.7288966798927}, 'southwest': {'lat': -6.139989079892721, 'lng': 106.7261970201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Feliz noche,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106204610128022348980"">A Google User</a>'], 'photo_reference': 'AUGGfZkyXb3ZKJOJki-LWv19FPsv5B6wkAtenttdxhUBfAZBQrZCkcsDX-zbxPKfUTVuzbfLtlHp6tY4g2hR1KPeMBXClAnnQ5EmsfaKRBr8Ccpyq4deWTbJ-8bPvMMNpshBndqBuYu58eaVGUU9Bvm9mrSUJ3wi3XipZQ2O2YJRXjv6vFHE', 'width': 4000}]",ChIJLUI-If73aS4RDFYe18nms_k,"{'compound_code': 'VP6H+G2 West Cengkareng, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VP6H+G2'}",4.3,ChIJLUI-If73aS4RDFYe18nms_k,"['lodging', 'point_of_interest', 'establishment']",59,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJLUI-If73aS4RDFYe18nms_k,
OPERATIONAL,"Bisnis Park, Jl. Kapuk Raya No.28 Blok BB-BC, RT.1/RW.3, Kapuk, Muara, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440, Indonesia","{'location': {'lat': -6.1273439, 'lng': 106.7429139}, 'viewport': {'northeast': {'lat': -6.126028970107278, 'lng': 106.7442494798927}, 'southwest': {'lat': -6.128728629892722, 'lng': 106.7415498201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz Plus @ Kapuk Business Park,"[{'height': 3088, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116715147765632539226"">A Google User</a>'], 'photo_reference': 'AUGGfZnm_bLLpWma-yJEJQOltraB4panfw57E1bgkCxT8O5Fs1KztVUvw93-brLRMIoNzlPwBPi42xagBx8boJGsxj95Zb3ckYETo3Vrr2mEfvcYv419fqIVt24yn3CRSqv3HVDZkKwQTVWX0JAXJe_KSw6faG_dXOAdg9p5w0Ym6ET9a_YG', 'width': 2316}]",ChIJbzutSUMdai4R6jKoDIz00uI,"{'compound_code': 'VPFV+35 Kapuk, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VPFV+35'}",3.6,ChIJbzutSUMdai4R6jKoDIz00uI,"['lodging', 'point_of_interest', 'establishment']",1060,,https://www.google.com/maps/place/?q=place_id:ChIJbzutSUMdai4R6jKoDIz00uI,
OPERATIONAL,"Jl. Kapuk Cengkareng No.51, RT.9/RW.14, Kapuk, Jakarta, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11720, Indonesia","{'location': {'lat': -6.130710499999999, 'lng': 106.7361779}, 'viewport': {'northeast': {'lat': -6.129347320107278, 'lng': 106.7375510298927}, 'southwest': {'lat': -6.132046979892722, 'lng': 106.7348513701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,City Park by Pelangi Nusantara Room,"[{'height': 546, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105421505837615627658"">A Google User</a>'], 'photo_reference': 'AUGGfZl0IyAqYyfAGYRS43QtncrYm19121EDgyO07LlN2MEFngVMTp4sePvkEVZPkXz5JJBYZ3_-GLFsipx1M9e3aG8Vf0Pjw1pwOK3rZGNGe_YlZo9hUU2E40V6QmIcmeexphrz8rz255EKGBkqVApyB8Q2fbiN4jQow-IQRSxs1wlA5eLE', 'width': 1152}]",ChIJdS3O0u_3aS4Ri7rW9jPEB5c,"{'compound_code': 'VP9P+PF Kapuk, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VP9P+PF'}",3.6,ChIJdS3O0u_3aS4Ri7rW9jPEB5c,"['lodging', 'point_of_interest', 'establishment']",13,,https://www.google.com/maps/place/?q=place_id:ChIJdS3O0u_3aS4Ri7rW9jPEB5c,
OPERATIONAL,"12, Jl. Komp. Interkota Indah No.9-10, RT.12/RW.7, Duri Kosambi, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11750, Indonesia","{'location': {'lat': -6.1661795, 'lng': 106.724213}, 'viewport': {'northeast': {'lat': -6.164773720107278, 'lng': 106.7256367798927}, 'southwest': {'lat': -6.167473379892722, 'lng': 106.7229371201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Marson Interkota Residence Mitra RedDoorz,"[{'height': 452, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103928898860696457016"">Gian Ivander</a>'], 'photo_reference': 'AUGGfZk_5Ni6b4tUSwIB5U1DCe8SOXr_0Ip7de7DNqtNjUIk5deJU2GxYzJn-KRhQHYJvS8ZhCdOfq3qnghWx_YNn8-y5u1P6QtHpwgzCD1aC_2VtJfRVeXjtAqtaI9Cj6h4jW5SkAMHMAp1gV0Y_NpfXqezK3jCdK8tdu2B1ROVaZAQo7Nl', 'width': 678}]",ChIJbakf02n3aS4RPK6MNUk-Vm0,"{'compound_code': 'RPMF+GM Duri Kosambi, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RPMF+GM'}",3.0,ChIJbakf02n3aS4RPK6MNUk-Vm0,"['lodging', 'point_of_interest', 'establishment']",117,,https://www.google.com/maps/place/?q=place_id:ChIJbakf02n3aS4RPK6MNUk-Vm0,
OPERATIONAL,"8, Jl. Taman Palem Lestari No.9, RT.7/RW.13, Cengkareng Bar., Jakarta, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11710, Indonesia","{'location': {'lat': -6.1386482, 'lng': 106.727573}, 'viewport': {'northeast': {'lat': -6.137294370107278, 'lng': 106.7288955798927}, 'southwest': {'lat': -6.139994029892722, 'lng': 106.7261959201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz Hostel @ Feliz Noche Cengkareng,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105517216018506353253"">A Google User</a>'], 'photo_reference': 'AUGGfZmTBNkrX4ruQ7qNjlayygWtFFdHBvYSECtRQI_ow2sY4FmLCkWhnp452gttj_XDWUBJ7OwXlS00xaTlC75qfBx_Hc60TUhh-cC4zPPiCougtw8xScmlXRTQd5D0Is5t3ROQMbe7uknevUwdREtqk7h8MV3gTZNSBs81uXkhHxagVK32', 'width': 900}]",ChIJK_WoIhwDai4R5Ht_37qWue4,"{'compound_code': 'VP6H+G2 West Cengkareng, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VP6H+G2'}",3.7,ChIJK_WoIhwDai4R5Ht_37qWue4,"['lodging', 'point_of_interest', 'establishment']",88,,https://www.google.com/maps/place/?q=place_id:ChIJK_WoIhwDai4R5Ht_37qWue4,
OPERATIONAL,"Jl. Kembangan Raya No.2, Kembangan Utara, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia","{'location': {'lat': -6.1843647, 'lng': 106.7336296}, 'viewport': {'northeast': {'lat': -6.183110770107278, 'lng': 106.7350139798927}, 'southwest': {'lat': -6.185810429892721, 'lng': 106.7323143201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sans Hotel Puri Indah Jakarta,"[{'height': 599, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117787209988865651654"">A Google User</a>'], 'photo_reference': 'AUGGfZmq-GDlJp9eKipg5ntjSLB8_ZJ7lT0FUVSqiqN6qcynxTuXiiib_CT5i5htUxN1DfZOf3IiMtF2sYitgCbwce1rqvEXQCmig29XT3LIhz9uFhHNFnSC7AEwOUM_n7JXR7zLvACVB-C5YJNl3_FrI1QIelzsOHhFBYz8syQFNA74zBip', 'width': 903}]",ChIJG0AQMPL3aS4RE8iaiucCHU0,"{'compound_code': 'RP8M+7C North Kembangan, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RP8M+7C'}",4.6,ChIJG0AQMPL3aS4RE8iaiucCHU0,"['lodging', 'point_of_interest', 'establishment']",744,,https://www.google.com/maps/place/?q=place_id:ChIJG0AQMPL3aS4RE8iaiucCHU0,
OPERATIONAL,"Near Mall, Jl. Daan Mogot, Duri Kosambi, Cengkareng, West Jakarta City, Jakarta, Indonesia","{'location': {'lat': -6.155442799999999, 'lng': 106.7192827}, 'viewport': {'northeast': {'lat': -6.154070720107279, 'lng': 106.7206316298927}, 'southwest': {'lat': -6.156770379892722, 'lng': 106.7179319701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 2505 Green Park View,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107350587149404894381"">A Google User</a>'], 'photo_reference': 'AUGGfZnxUtjoXUHt2kx8vRRwlqFqeKcQc0DAPZCIQWjFPaFjbRgdVKbjHHFahLshjB56N_k5zHdbJgVLRtDDI_J9KKfVqy3aaEOOyoIpL0YuTt5KIsDqRiE4n8eBrPlLEjJIrXM9vei1frY9Z1WdDaazEdAXybF7a4AxWBCXp1RkfnMKRFv1', 'width': 640}]",ChIJT1ni9B74aS4R4vN24R3Evho,"{'compound_code': 'RPV9+RP Duri Kosambi, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RPV9+RP'}",5.0,ChIJT1ni9B74aS4R4vN24R3Evho,"['lodging', 'point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJT1ni9B74aS4R4vN24R3Evho,
OPERATIONAL,"Jl. KH. Ahmad Dahlan No.2, RT.002/RW.009, Petir, Kec. Cipondoh, Kota Tangerang, Banten 15147, Indonesia","{'location': {'lat': -6.186725, 'lng': 106.716813}, 'viewport': {'northeast': {'lat': -6.185392720107279, 'lng': 106.7181738298927}, 'southwest': {'lat': -6.188092379892723, 'lng': 106.7154741701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sky Airlines Guesthouse,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114090856999410858730"">bomton79</a>'], 'photo_reference': 'AUGGfZlwCzg4l8sUWeJg0QoE-aD0-s8SsFZj4bJqUTXZNbL60tqQuSM0GVjnJ4Ucpu8yn_HQZeMQ4KoElDgOMH98bGi76wb0UCx5ppcVlkcgJrw5_GbrUxqVDA4JQ5MhGSPrbEIjuZEXb-J6hmxicdp9f0vcBA3792xmyuIYBUJvrxS1ENGL', 'width': 4128}]",ChIJIbOqAMb5aS4RwgHa9KKVjXo,"{'compound_code': 'RP78+8P Petir, Tangerang City, Banten, Indonesia', 'global_code': '6P58RP78+8P'}",3.5,ChIJIbOqAMb5aS4RwgHa9KKVjXo,"['lodging', 'point_of_interest', 'establishment']",286,,https://www.google.com/maps/place/?q=place_id:ChIJIbOqAMb5aS4RwgHa9KKVjXo,
OPERATIONAL,"Jl. Cendrawasih Raya No.4 No.33, RT.9/RW.7, Cengkareng Bar., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730, Indonesia","{'location': {'lat': -6.145095, 'lng': 106.7276756}, 'viewport': {'northeast': {'lat': -6.143741970107278, 'lng': 106.7290218298927}, 'southwest': {'lat': -6.146441629892721, 'lng': 106.7263221701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Cendrawasih Residence RedPartner,,ChIJAc7KP_n3aS4RdKlQ7E47pd8,"{'compound_code': 'VP3H+X3 West Cengkareng, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VP3H+X3'}",3.0,ChIJAc7KP_n3aS4RdKlQ7E47pd8,"['lodging', 'point_of_interest', 'establishment']",13,,https://www.google.com/maps/place/?q=place_id:ChIJAc7KP_n3aS4RdKlQ7E47pd8,
OPERATIONAL,"Jl. Cendrawasih IV No.33 1, RT.9/RW.6, Cengkareng Bar., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730, Indonesia","{'location': {'lat': -6.144383299999999, 'lng': 106.7263862}, 'viewport': {'northeast': {'lat': -6.143031020107278, 'lng': 106.7277288298927}, 'southwest': {'lat': -6.145730679892722, 'lng': 106.7250291701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kamar Keluarga Cengkareng Cendrawasih,"[{'height': 539, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100857977536974800204"">A Google User</a>'], 'photo_reference': 'AUGGfZlFe8rGN8znlR9dnL03_i0OFDLo0AlhCoCbSljeRef1502_ZIXpL4PTGUvNogSyJF11aslEH7hwiIkysHdDOOeJjdzhPCesZQlP1EXch6MmP2IF2KzPAv2W9LEHP4iukWiT8AZEVOJEVYwg9X1awF7L8LfKyaUYKb1SNUrDNg25kaUn', 'width': 550}]",ChIJ6Wkb2fj3aS4RJ6JsDRwvsWc,"{'compound_code': 'VP4G+6H West Cengkareng, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VP4G+6H'}",4.1,ChIJ6Wkb2fj3aS4RJ6JsDRwvsWc,"['lodging', 'point_of_interest', 'establishment']",17,,https://www.google.com/maps/place/?q=place_id:ChIJ6Wkb2fj3aS4RJ6JsDRwvsWc,
OPERATIONAL,"Jl. Gunung Pangrango No.15, Cengkareng Tim., Kecamatan Cengkareng, Jakarta, Daerah Khusus Ibukota Jakarta 11730, Indonesia","{'location': {'lat': -6.143659599999999, 'lng': 106.7356244}, 'viewport': {'northeast': {'lat': -6.142300870107278, 'lng': 106.7369615298927}, 'southwest': {'lat': -6.145000529892722, 'lng': 106.7342618701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Pangrango Residence,"[{'height': 1520, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116186346071370528927"">Fhery Archie</a>'], 'photo_reference': 'AUGGfZnbHMForlC6yWc1lJKLoNjaBMXq6dN_mMZtiaJfStzOSSaS0DqCBCAW9kTH7wmTXB4SNVL2i2e-R_8QzIsUIwMhzGP3r6p4fJ8FPRqeR6Lw1FoSdDhEgcOJX5tqF_gc89EPDVmNdzGkYmeCghouFeThMi2_F_zP-fAI05mYp5zYaIys', 'width': 3264}]",ChIJGVgs88r3aS4R0R1rBt5saCs,"{'compound_code': 'VP4P+G6 East Cengkareng, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VP4P+G6'}",3.5,ChIJGVgs88r3aS4R0R1rBt5saCs,"['lodging', 'point_of_interest', 'establishment']",144,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJGVgs88r3aS4R0R1rBt5saCs,
