business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,price_level,url,permanently_closed
OPERATIONAL,"Jalan Tirta Samudera No.191, Rw. I, Bandengan, Kec. Jepara, Kabupaten Jepara, Jawa Tengah 59432, Indonesia","{'location': {'lat': -6.5557766, 'lng': 110.6528279}, 'viewport': {'northeast': {'lat': -6.554433570107277, 'lng': 110.6541757798927}, 'southwest': {'lat': -6.557133229892721, 'lng': 110.6514761201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,The Palm Beach Resort Jepara,,"[{'height': 1594, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101987915785627025081"">A Google User</a>'], 'photo_reference': 'AUGGfZnXrrR-ChVVS14PddcbEaw4bskELgkX2TxPQbyv2FD7tin3fOKFL0BpQf8eiD17NmNPnNWrHq_52XrhnLTm3ebcnuQ2IYu6JU-bWSUtD5Mq6oDHREaTvL5zGSAVLtODE5BBSI_hTYcFpYVsrRfMOW2z0x0_i3p7yaa0-aBXYJpgApzC', 'width': 2400}]",ChIJ68BEAC4ZcS4RgPU9cptM8DY,"{'compound_code': 'CMV3+M4 Bandengan, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5GCMV3+M4'}",4.3,ChIJ68BEAC4ZcS4RgPU9cptM8DY,"['lodging', 'point_of_interest', 'establishment']",4263,,https://www.google.com/maps/place/?q=place_id:ChIJ68BEAC4ZcS4RgPU9cptM8DY,
OPERATIONAL,"Jl. pariwisata Jl. Raya Tirta Samudra No.8, Rw. II, Bandengan, Kec. Jepara, Kabupaten Jepara, Jawa Tengah 59432, Indonesia","{'location': {'lat': -6.5559872, 'lng': 110.646418}, 'viewport': {'northeast': {'lat': -6.554659670107278, 'lng': 110.6478266798927}, 'southwest': {'lat': -6.557359329892722, 'lng': 110.6451270201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Love in Hotel & Resort Jepara,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107818879431185989547"">A Google User</a>'], 'photo_reference': 'AUGGfZlY72ZX4SIyugA7v7y67Mn3-M_mAPFU6la0BOkCFERgnGwhgIHrdk_M6xUvi-3GpdwJXhKZmsW_hG6n-k648cb5z4XlNejVsBQ_KXssnuiGoItk-T6DM_3mNYWVOTqCzK5xjXx2AGGygITBJfL7ycgdTvzChDMcBPWg47FUi_xNhhkY', 'width': 5184}]",ChIJpUCaiwMZcS4R9SKGltgw-hY,"{'compound_code': 'CJVW+JH Bandengan, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5GCJVW+JH'}",4.0,ChIJpUCaiwMZcS4R9SKGltgw-hY,"['lodging', 'point_of_interest', 'establishment']",709,,https://www.google.com/maps/place/?q=place_id:ChIJpUCaiwMZcS4R9SKGltgw-hY,
OPERATIONAL,"Jalan Gudang Sawo No.KM. 1,5, Mulyoharjo I, Mulyoharjo, Kec. Jepara, Jawa Tengah 59431, Indonesia","{'location': {'lat': -6.5769258, 'lng': 110.6688308}, 'viewport': {'northeast': {'lat': -6.575525170107278, 'lng': 110.6701877798927}, 'southwest': {'lat': -6.578224829892722, 'lng': 110.6674881201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Homestay Almadina Syariah,,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108185538434610012941"">M I R AKBAR GHIYATA</a>'], 'photo_reference': 'AUGGfZnm7rk-wzIDQxkMK8CuM7HWNCHMSfZ_12KECwbg-iP7qa3KyM6ARcs32hguk4RKqD-ixVa1GIe4N-EUN94Gm0AbGL0GBDIRRKAWKge4OjnpGm53mKYQ5xR88OFWQ80cOV92rYqpEaxEIiDbj3HOBvSGyBFLW9DQFbwnJ6qcCw5ekj1x', 'width': 4624}]",ChIJpVanav4fcS4Rn0F3ZEAxw48,"{'compound_code': 'CMF9+6G Mulyoharjo, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5GCMF9+6G'}",4.0,ChIJpVanav4fcS4Rn0F3ZEAxw48,"['lodging', 'point_of_interest', 'establishment']",91,,https://www.google.com/maps/place/?q=place_id:ChIJpVanav4fcS4Rn0F3ZEAxw48,
OPERATIONAL,"FQG5+XQX, Jl. Flamboyan 3, Krsak, Bangsri, Kec. Bangsri, Kabupaten Jepara, Jawa Tengah 59453, Indonesia","{'location': {'lat': -6.5224749, 'lng': 110.7594746}, 'viewport': {'northeast': {'lat': -6.521195020107277, 'lng': 110.7608494798927}, 'southwest': {'lat': -6.523894679892721, 'lng': 110.7581498201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Roudlotul Muta'allimin Amtsilati (RM),{'open_now': True},"[{'height': 2128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101083335112170538048"">fauzan syarech</a>'], 'photo_reference': 'AUGGfZn69CI7vyPxe63vJr7AODaQ6S9_d7NdCs4D4OZq1de9k3a0GchM2SYrpymx4zXinPykI8uUMu9iOJFj9vDHjTb6ecvYbhPWTZTx29yNfKQSJ56Yyn6njLmQOGzbRbajW9poZ22_fDJZ4A714f9qxDLi4sM00icgxZBDRADHzuMUDfg', 'width': 4608}]",ChIJlzM8P8gjcS4RFU1lRlO4VIo,,4.9,ChIJlzM8P8gjcS4RFU1lRlO4VIo,"['lodging', 'point_of_interest', 'establishment']",19,,https://www.google.com/maps/place/?q=place_id:ChIJlzM8P8gjcS4RFU1lRlO4VIo,
OPERATIONAL,"Jl. Tlk. Awur No.42, Telukawur, Kec. Tahunan, Kabupaten Jepara, Jawa Tengah 59427, Indonesia","{'location': {'lat': -6.615886499999999, 'lng': 110.6483232}, 'viewport': {'northeast': {'lat': -6.614606920107278, 'lng': 110.6497503798927}, 'southwest': {'lat': -6.617306579892722, 'lng': 110.6470507201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Tilem Beach Hotel and Resort,{'open_now': True},"[{'height': 2912, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101375512475923775707"">A Google User</a>'], 'photo_reference': 'AUGGfZm7wlRPsy-cB4YXgIuhitPzOY8sm4lFhBNW8qQYYzqkoYC1pgST7Czz2oCwf4D6c_DkwC2iycruJeIFqsFCOBaxdiNtQqmpZFdxj6dxS4tAT5p0VCTgr1OW1VixCi008PHeHZLF00uu2ySDrMxXsANnfuW_tjVUF4Gsb8Q-1sC5C7XO', 'width': 5168}]",ChIJe_OSpYkfcS4R_yTTr6vhfVQ,"{'compound_code': '9JMX+M8 Telukawur, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5G9JMX+M8'}",4.6,ChIJe_OSpYkfcS4R_yTTr6vhfVQ,"['lodging', 'point_of_interest', 'establishment']",769,,https://www.google.com/maps/place/?q=place_id:ChIJe_OSpYkfcS4R_yTTr6vhfVQ,
OPERATIONAL,"9PX8+P7J, Ngesong, Kecapi, Tahunan, Jepara Regency, Central Java 59429, Indonesia","{'location': {'lat': -6.601644899999999, 'lng': 110.7157458}, 'viewport': {'northeast': {'lat': -6.600229870107277, 'lng': 110.7171139798927}, 'southwest': {'lat': -6.602929529892721, 'lng': 110.7144143201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,The Gecho Inn Country,,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109376700375254285714"">A Google User</a>'], 'photo_reference': 'AUGGfZmmboprQMTUadFeyVadhfInN61ZHp355wb1MdRYTB2bid-_XDmVZUeZXWxIOQoBNnNG0aAFchOMcsOZlc7CO69k6_SSp9dy83aJLp9_DAoKiNXQb4m_TocDXiXCnI-LdgPuSO8cmcv869mnkZj83Kurr66-0DHO5UCmSAQg-_rNuLGT', 'width': 3072}]",ChIJA6pxsisgcS4RZIMNdFQpDNc,,4.4,ChIJA6pxsisgcS4RZIMNdFQpDNc,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",467,,https://www.google.com/maps/place/?q=place_id:ChIJA6pxsisgcS4RZIMNdFQpDNc,
OPERATIONAL,"Rw. 01, Mororejo, Mlonggo, Jepara Regency, Central Java 59452, Indonesia","{'location': {'lat': -6.5367883, 'lng': 110.6733503}, 'viewport': {'northeast': {'lat': -6.535411720107278, 'lng': 110.6745826798927}, 'southwest': {'lat': -6.538111379892722, 'lng': 110.6718830201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Coconut Lodge Resort,{'open_now': True},"[{'height': 5138, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100405144585684762893"">coconut lodge</a>'], 'photo_reference': 'AUGGfZmzD9Heh503-j1LLrEBH85NNLaGTEy2x8w5g98_V7dIp-GLql5W3lCbEDFOHxjRqc9FfIfucGozisfBg7BpN5iqXPV7PkAg5uMZ-d33YNKXisme02fSIbHgCkdwNIvRKSCaURUiziIcO_tp2Wu2-9EGCuzW2W5zi5fpAu8a5Nxl9uje', 'width': 7703}]",ChIJEQTa_uYYcS4RY40UquElrjw,"{'compound_code': 'FM7F+78 Mororejo, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5GFM7F+78'}",4.6,ChIJEQTa_uYYcS4RY40UquElrjw,"['lodging', 'point_of_interest', 'establishment']",874,,https://www.google.com/maps/place/?q=place_id:ChIJEQTa_uYYcS4RY40UquElrjw,
OPERATIONAL,"Jl. Raya Tirta Samudra, RT.07/RW.02, Rw. II, Bandengan, Kec. Jepara, Kabupaten Jepara, Jawa Tengah 59432, Indonesia","{'location': {'lat': -6.5565316, 'lng': 110.6539719}, 'viewport': {'northeast': {'lat': -6.555125270107277, 'lng': 110.6553513798927}, 'southwest': {'lat': -6.557824929892721, 'lng': 110.6526517201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Two Rich Hotel,,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109373138800643166998"">Dimas Satya Putra</a>'], 'photo_reference': 'AUGGfZnbhgCxYxwnT-XDyAj9FE26yKkNYbD3EVOD2NJ6IE80mf4oDsEXRf62G2oCIdyb5Og_SbMtX3oGydJ_cMU8rKFNz7oIJmnsenfbOG9k10IaiyuuoVYzKOHpG9v0jdqysQ4E2LHhSM8Z-poTpSiiK1buPitysuqsGWFx3h6VnIcf5Gn_', 'width': 3472}]",ChIJxREQbrAfcS4RScDhk2IJSgs,"{'compound_code': 'CMV3+9H Bandengan, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5GCMV3+9H'}",4.5,ChIJxREQbrAfcS4RScDhk2IJSgs,"['lodging', 'point_of_interest', 'establishment']",60,,https://www.google.com/maps/place/?q=place_id:ChIJxREQbrAfcS4RScDhk2IJSgs,
OPERATIONAL,"Rw. I, Kedungcino, Jepara, Jepara Regency, Central Java 59432, Indonesia","{'location': {'lat': -6.563448200000001, 'lng': 110.6862972}, 'viewport': {'northeast': {'lat': -6.562037120107278, 'lng': 110.6876962298927}, 'southwest': {'lat': -6.564736779892722, 'lng': 110.6849965701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rimba Desa Resort Jepara,{'open_now': True},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118107236578982468954"">A Google User</a>'], 'photo_reference': 'AUGGfZnlsf1l9CglkbU7cpsOZh2hm0NYp_zT_8Tod5ziGgJvK4JE3qcJ0b47AEqgrrKYVkG9AyBMiYqDq5TS4ci8f60vj388NsdnD1Bbx6L3kS9QxpEdlbE7AdVqt0vIPCohAbb5Wx134rnTbhguz7CDABESnny1hrs434waw9TfM4whlbub', 'width': 1080}]",ChIJFTiL4cYfcS4RRC0FkN8znLA,"{'compound_code': 'CMPP+JG Kedungcino, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5GCMPP+JG'}",4.5,ChIJFTiL4cYfcS4RRC0FkN8znLA,"['lodging', 'point_of_interest', 'establishment']",470,,https://www.google.com/maps/place/?q=place_id:ChIJFTiL4cYfcS4RRC0FkN8znLA,
OPERATIONAL,"Unnamed Road, Senenan, Kec. Tahunan, Kabupaten Jepara, Jawa Tengah 59426, Indonesia","{'location': {'lat': -6.6116774, 'lng': 110.6784297}, 'viewport': {'northeast': {'lat': -6.610321720107278, 'lng': 110.6797858298927}, 'southwest': {'lat': -6.613021379892722, 'lng': 110.6770861701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,SPOT ON 2761 Pondok Kartini,,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103756135117068840942"">A Google User</a>'], 'photo_reference': 'AUGGfZkMWGJxilZANY27-rd_P40YtYZn8qVbYnvPTjy00m9uGou2kh0OBnLsohOtqKB7MAb7YOYPBwxbRt8FBl1Am-mxK7iB5lx7CDbf0qdjcBghLFl5m3POkToyMWNZ1x3PCXWvpXgAkpTZybw5E0kxpBvnltVpdplf7USFmUpfi0vaG83R', 'width': 640}]",ChIJRStAJmkfcS4RsyWtpPQ1ttI,"{'compound_code': '9MQH+89 Senenan, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5G9MQH+89'}",3.8,ChIJRStAJmkfcS4RsyWtpPQ1ttI,"['lodging', 'point_of_interest', 'establishment']",155,,https://www.google.com/maps/place/?q=place_id:ChIJRStAJmkfcS4RsyWtpPQ1ttI,
OPERATIONAL,"Tempur Sari, Sekuro, Mlonggo, Jepara Regency, Central Java 59452, Indonesia","{'location': {'lat': -6.5273404, 'lng': 110.7264905}, 'viewport': {'northeast': {'lat': -6.526057420107279, 'lng': 110.7278332798927}, 'southwest': {'lat': -6.528757079892722, 'lng': 110.7251336201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz near Sekuro Beach Jepara,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105527896538156123397"">Bayu Samodra</a>'], 'photo_reference': 'AUGGfZl7h0--5SKutsHlsBrDwofpHnPafiJLreh6JfAU7YEmfNiAPwLNYEalRGQ6KGu9Dv5SNFv50jYRY3rf3t3SHbr9_oV4dzVSa0wlF-HDBydsnYPm2V6Xa_84CbFaulNN8JJ9_QrlKlmsEdw919j6oQ_hDSEQ8vGmn3WtGvP03wmzO34E', 'width': 4032}]",ChIJH0q1h28icS4REEvFNzoV2hA,"{'compound_code': 'FPFG+3H Sekuro, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5GFPFG+3H'}",4.1,ChIJH0q1h28icS4REEvFNzoV2hA,"['lodging', 'point_of_interest', 'establishment']",78,,https://www.google.com/maps/place/?q=place_id:ChIJH0q1h28icS4REEvFNzoV2hA,
OPERATIONAL,"FQG6+RPG, Krsak, Bangsri, Kec. Bangsri, Kabupaten Jepara, Jawa Tengah 59453, Indonesia","{'location': {'lat': -6.522858299999999, 'lng': 110.7618974}, 'viewport': {'northeast': {'lat': -6.521544720107278, 'lng': 110.7632166298927}, 'southwest': {'lat': -6.524244379892722, 'lng': 110.7605169701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Guest House Amtsilati,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113340208620120522535"">Aries Official</a>'], 'photo_reference': 'AUGGfZkrqVkqjyQwOELFlXf9O08S9ZG-2ejUz0ypo-zoPjVuoZ20DDNNt2bJML0KLA1I_gjPtuAhcLP4-P_P74GxgDXMeIizZyVWP9kQuDo992MQ-l67kcKX2k1aDtYe4p1d3ikJ9SnwQz8u4TzHQRbWyHpLKeUhejPGPa1tk8mrhsQcsTF0', 'width': 4160}]",ChIJMaL646wjcS4RKrpkeJho-f8,,4.4,ChIJMaL646wjcS4RKrpkeJho-f8,"['lodging', 'point_of_interest', 'establishment']",148,,https://www.google.com/maps/place/?q=place_id:ChIJMaL646wjcS4RKrpkeJho-f8,
OPERATIONAL,"Jl. Kyai Kathi, Telahap, Kecapi, Kec. Tahunan, Kabupaten Jepara, Jawa Tengah, Indonesia","{'location': {'lat': -6.6118793, 'lng': 110.7191085}, 'viewport': {'northeast': {'lat': -6.610678920107278, 'lng': 110.7203552298927}, 'southwest': {'lat': -6.613378579892722, 'lng': 110.7176555701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Shilla Cafe & Resto,{'open_now': True},"[{'height': 2848, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109826187818333248533"">A Google User</a>'], 'photo_reference': 'AUGGfZlzN3sHT-_fgp6_rzMpayBvY1EUlpEGOnWRMm3pf31IhKi-qEDWcMEFAMdM5CmtOgzZ6kfDRUyx4p6ElYPbosjLf_bXDOTqvTBQXJQiUcmUXhBg5bUHyJj2OunM-5v6reql-6iBVXDqrY5mHnP-pHagM_PwK1vf6aGX74wXpzTaZI4L', 'width': 4288}]",ChIJlUzugyohcS4RhTFnz49l0zc,"{'compound_code': '9PQ9+6J Kecapi, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5G9PQ9+6J'}",4.7,ChIJlUzugyohcS4RhTFnz49l0zc,"['lodging', 'point_of_interest', 'establishment']",36,,https://www.google.com/maps/place/?q=place_id:ChIJlUzugyohcS4RhTFnz49l0zc,
OPERATIONAL,"CM58+W9P, Jl. Dr. Sutomo No.18, Kauman, Kec. Jepara, Kabupaten Jepara, Jawa Tengah 59417, Indonesia","{'location': {'lat': -6.592453400000001, 'lng': 110.6635048}, 'viewport': {'northeast': {'lat': -6.59115082010728, 'lng': 110.6648278798927}, 'southwest': {'lat': -6.593850479892724, 'lng': 110.6621282201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Jepara Residence,,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113487488460164553781"">Marhamah Aljufri</a>'], 'photo_reference': 'AUGGfZlub9i_O56YCLeKhlM9H3KUFTxLXLn264_S45ieiPY0LD4hx6GspKoosr7GJf6jFGNozFucdiJV0ccvd2EY-HJpIQxyQCKXAZbTYtCWewnoJza-oIPuC5BRxlYAdd_292LkOesqwIg-lxXuT-N5wv9itBdS2TBlZXy4NqN5qIHRu3kn', 'width': 3264}]",ChIJVxTpQeIfcS4R7pNERy90l-k,,4.5,ChIJVxTpQeIfcS4R7pNERy90l-k,"['lodging', 'point_of_interest', 'establishment']",56,,https://www.google.com/maps/place/?q=place_id:ChIJVxTpQeIfcS4R7pNERy90l-k,
OPERATIONAL,"9MM4+5Q7, Jl. Sunan Mantingan, Tegalsambi, Kec. Tahunan, Kabupaten Jepara, Jawa Tengah 59427, Indonesia","{'location': {'lat': -6.612697799999999, 'lng': 110.6512445}, 'viewport': {'northeast': {'lat': -6.611428320107278, 'lng': 110.6526826798927}, 'southwest': {'lat': -6.614127979892721, 'lng': 110.6499830201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Ocean View Residence-Hotel Jepara,{'open_now': True},"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107182521834454672989"">A Google User</a>'], 'photo_reference': 'AUGGfZmMxGn6qxyfOTByAYnquQUcTSYW46yJEvwRSUPhjrjvShHRo2yzQeKWS1kENGxXR6jxVvtoZ4STVuBflB-lA6EkmXeh5yQ7ZbVdva910daCGR2QYSimIX726Nnj-bnagcrtrb2cDD4my3XwQstdZGby_gtJrExa35mQRSgOqRoDEx63', 'width': 2048}]",ChIJHfMCFEUecS4Rv2MsI-a-gk8,,4.3,ChIJHfMCFEUecS4Rv2MsI-a-gk8,"['lodging', 'point_of_interest', 'establishment']",4470,,https://www.google.com/maps/place/?q=place_id:ChIJHfMCFEUecS4Rv2MsI-a-gk8,
OPERATIONAL,"Jl. Raya Undip RT01 / RW01, Telukawur, Tahunan, Jepara Regency, Central Java 59427, Indonesia","{'location': {'lat': -6.6147844, 'lng': 110.6492233}, 'viewport': {'northeast': {'lat': -6.613451170107278, 'lng': 110.6505939298927}, 'southwest': {'lat': -6.616150829892722, 'lng': 110.6478942701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Jepara Marina Beach Bungalows,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111158228060648981077"">A Google User</a>'], 'photo_reference': 'AUGGfZnG7RmV6T0zy31eNhJmnkFd1yBrcthZpjGiP-OSRZZmQI-wv8ujKEdtp3VykARsbRa4Kn6Nd0cZCKLxksXIcsBmRj1Tknj8GAN3NjctW0p9nN5L7PgVEHheIVWl2YSwkmOY_6ftQ51M9hh9ysmkJ4Nyn1ryEkEgBpKpl8u-cG-BQOO7', 'width': 3264}]",ChIJVVVVVSEfcS4ROIaSiVOIuqw,"{'compound_code': '9JPX+3M Telukawur, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5G9JPX+3M'}",4.4,ChIJVVVVVSEfcS4ROIaSiVOIuqw,"['bar', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",967,,https://www.google.com/maps/place/?q=place_id:ChIJVVVVVSEfcS4ROIaSiVOIuqw,
OPERATIONAL,"Tempur Sari, Sekuro, Mlonggo, Jepara Regency, Central Java 59452, Indonesia","{'location': {'lat': -6.527406099999999, 'lng': 110.7264131}, 'viewport': {'northeast': {'lat': -6.526099970107278, 'lng': 110.7277530298927}, 'southwest': {'lat': -6.528799629892722, 'lng': 110.7250533701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Penginapan Cemara Indah,{'open_now': True},"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104944106627376607140"">A Google User</a>'], 'photo_reference': 'AUGGfZkz6Bf3MRlGo785Av3QG-MbBNTbKEDDoLyx0VZl3_0nqj0N2aTLMuPiT81fKDk9nBtg_r6k77S7ENUOlZdrH9NH-WSmgoWdgY3EwngHt48mjFrh7XmSwFheePb3XjAeRYicChNcrzZhQIdb3Eu_IhjDhQTdKThoSRmmiIo3aYmmJ5JI', 'width': 1728}]",ChIJF6QPkfgjcS4RZC8tRRtWAsY,"{'compound_code': 'FPFG+2H Sekuro, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5GFPFG+2H'}",4.3,ChIJF6QPkfgjcS4RZC8tRRtWAsY,"['lodging', 'point_of_interest', 'establishment']",18,,https://www.google.com/maps/place/?q=place_id:ChIJF6QPkfgjcS4RZC8tRRtWAsY,
OPERATIONAL,"Pantai Mororejo RT. 04 RW. 02 Desa Mororejo Kecamatan Mlonggo, Rawa I, Rw. I, Bandengan, Kec. Jepara, Kabupaten Jepara, Jawa Tengah 59452, Indonesia","{'location': {'lat': -6.5453494, 'lng': 110.6615841}, 'viewport': {'northeast': {'lat': -6.543981770107279, 'lng': 110.6629776298927}, 'southwest': {'lat': -6.546681429892723, 'lng': 110.6602779701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Villa Pantai Mororejo Jepara,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114205849304602008087"">alik yanuar</a>'], 'photo_reference': 'AUGGfZmzA1rYwsBSN9n5jc5lCH9aTtqt-gUWLgtlDWAeK7IABXQaoS-JYEzndf0Uvcb_1cWAy6NKl6t665Fhrshdy3ppqcEGNmVVGqzsoD5bkEf40yfRIzX2U6Z-M1bbqdBBmstLCeFiv5czGx7DyFEM1VTdNfa5U8MyFzEOCfrCBI7NTtWb', 'width': 4160}]",ChIJT6oO1SYZcS4RqlWcQ9PJWo8,"{'compound_code': 'FM36+VJ Bandengan, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5GFM36+VJ'}",4.7,ChIJT6oO1SYZcS4RqlWcQ9PJWo8,"['point_of_interest', 'establishment']",137,,https://www.google.com/maps/place/?q=place_id:ChIJT6oO1SYZcS4RqlWcQ9PJWo8,
OPERATIONAL,"Jl. Anton Soedjarwo, Mulyoharjo II, Mulyoharjo, Kec. Jepara, Kabupaten Jepara, Jawa Tengah 59431, Indonesia","{'location': {'lat': -6.575526, 'lng': 110.6617983}, 'viewport': {'northeast': {'lat': -6.574108270107278, 'lng': 110.6631645798927}, 'southwest': {'lat': -6.576807929892722, 'lng': 110.6604649201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Tabebuya Resto & Resort,,"[{'height': 4284, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114659073763820542119"">Johanes Rijanto</a>'], 'photo_reference': 'AUGGfZmvRN1v1QY9ElvwjPpMmqhIcIYDxoUU_Nbf289DNViaAnXnCGwyR_PFUaojhyhL9wWkLfC-bl5ayndtZ-gVSlbaQxCnJiOBqnhiETfMOFg_bI-z_kgYcii3u2DGZI_fB0P9hG6TCmNWH1MEV4UYfj0x_KHuwjazgdMOlCqMpvMBloN-', 'width': 5712}]",ChIJaVSGYnofcS4REaQrIGWRQyY,"{'compound_code': 'CMF6+QP Mulyoharjo, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5GCMF6+QP'}",4.8,ChIJaVSGYnofcS4REaQrIGWRQyY,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",131,,https://www.google.com/maps/place/?q=place_id:ChIJaVSGYnofcS4REaQrIGWRQyY,
