business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,permanently_closed,url,price_level
OPERATIONAL,"H3V7+MJC, Jl. Kyai H., Banten, Kec. Mekarjaya, Kabupaten Pandeglang, Banten 69115, Indonesia","{'location': {'lat': -6.405818000000001, 'lng': 106.064017}, 'viewport': {'northeast': {'lat': -6.404430049999999, 'lng': 106.06512725}, 'southwest': {'lat': -6.409981849999999, 'lng': 106.06068625}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 3887 Potreh Mastekah 2,,,ChIJW1RVVVU5Qi4RDNCjntXZ9c8,,4.0,ChIJW1RVVVU5Qi4RDNCjntXZ9c8,"['lodging', 'point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJW1RVVVU5Qi4RDNCjntXZ9c8,
OPERATIONAL,"MR8G+RXX, Jl. Raya Carita, Pejamben, Pandeglang, Kabupaten Pandeglang, Banten 42264, Indonesia","{'location': {'lat': -6.3328932, 'lng': 105.8274826}, 'viewport': {'northeast': {'lat': -6.331679220107278, 'lng': 105.8290571298927}, 'southwest': {'lat': -6.334378879892722, 'lng': 105.8263574701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Resort Pantai Carita,,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106075913686805731492"">A Google User</a>'], 'photo_reference': 'AUGGfZk7gG54Tp3phhY7W0WoQzwRNinUJiulc2lIkNRK1kXf_vJjmWewBrNga1gSE7EPSjk_-4V0e5WjfcVjaoljVv6pxADJ60AA1tpMpR58fLIq-h4pOSRgLRWzFvQOiITm6RlnUIOyjr2XBTdgs-xIG-AAbh2F1Vh1KXh0BV3--WQiJKos', 'width': 3060}]",ChIJ-VsXeX4yQi4RenWs7rLhz4A,,4.3,ChIJ-VsXeX4yQi4RenWs7rLhz4A,"['lodging', 'point_of_interest', 'establishment']",67,,https://www.google.com/maps/place/?q=place_id:ChIJ-VsXeX4yQi4RenWs7rLhz4A,
OPERATIONAL,"MR5H+GQH, JL Raya Carita, Labuhan, Pejamben, Pandeglang, Kabupaten Pandeglang, Banten 42264, Indonesia","{'location': {'lat': -6.341189, 'lng': 105.829489}, 'viewport': {'northeast': {'lat': -6.339898320107277, 'lng': 105.8310076298927}, 'southwest': {'lat': -6.342597979892721, 'lng': 105.8283079701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Alamanda Hotel,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105042063839047574016"">Hotel Lippo Carita Pantai Carita Mandiri</a>'], 'photo_reference': 'AUGGfZn0bXiJKNb0YSUMrl67mkhjJgNTPjE_xBTOvzuVFnL1RzTVeMi0-Vaudxvf5Pe3WgCrN9OHqBTiwLzj6BHK505j1ix3m4HIBfqul9EOap_FRE-8bvbakgfi7BYeA3dYRzFtr2w9fcFRv3_2knwk2EWIGoCI7diRi-Hc2Zw1Y7pRIulV', 'width': 3120}]",ChIJr9c3U30yQi4RNCegndJ9Fvg,,3.0,ChIJr9c3U30yQi4RNCegndJ9Fvg,"['lodging', 'point_of_interest', 'establishment']",5,,https://www.google.com/maps/place/?q=place_id:ChIJr9c3U30yQi4RNCegndJ9Fvg,
OPERATIONAL,"Jl. Raya Perintis Kemerdekaan, Labuan, Kec. Labuan, Kabupaten Pandeglang, Banten 42264, Indonesia","{'location': {'lat': -6.3727683, 'lng': 105.8278195}, 'viewport': {'northeast': {'lat': -6.371363220107278, 'lng': 105.8291088298927}, 'southwest': {'lat': -6.374062879892722, 'lng': 105.8264091701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,SPOT ON 2969 Hotel Citra Ayu,,"[{'height': 830, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110267815941921173679"">A Google User</a>'], 'photo_reference': 'AUGGfZlriZBHa6QfOxHQFejE0AQuZpncHrCwvCYpufS0KsX7FmscgVA-tjg1U5brjJwe7nfI9NY1Ag1JnVPsiCQEk80QZey1TSko8BjJdCAyQfIGMc9J_UXRCEK6DWigdaMKdCZ56DCI1p6MVS20yZ60fkLc33jHD4RkjwQTO_65B5anUP-A', 'width': 448}]",ChIJx_KBFwAzQi4RF4KqM7tvpyE,"{'compound_code': 'JRGH+W4 Labuan, Pandeglang Regency, Banten, Indonesia', 'global_code': '6P57JRGH+W4'}",3.8,ChIJx_KBFwAzQi4RF4KqM7tvpyE,"['lodging', 'point_of_interest', 'establishment']",6,,https://www.google.com/maps/place/?q=place_id:ChIJx_KBFwAzQi4RF4KqM7tvpyE,
OPERATIONAL,"Jalan Raya Labuan Km.3 Majasari, Sukaratu, Kec. Pandeglang, Kabupaten Pandeglang, Banten 42219, Indonesia","{'location': {'lat': -6.3244592, 'lng': 106.0932345}, 'viewport': {'northeast': {'lat': -6.323107220107277, 'lng': 106.0945891298927}, 'southwest': {'lat': -6.325806879892721, 'lng': 106.0918894701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 3173 Wisma Pkp-ri,,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104335751891006793670"">pratomo hersuprayogi</a>'], 'photo_reference': 'AUGGfZn4_uiP2VbKGuQWUvYhwBXQOakAJiEackzR8pTfGH4K4j9X4LSq-29onra8hm_pJy8dt4JNAEo_ub597agILw6KoV1cjsRwBY1VDovR5AixZ5XIkmHSccuWluLeiDpPLy3YvmAwNQPHT5c6UuEeVzbfMEl227r50dQKPzK3HKLutvOf', 'width': 4624}]",ChIJoR-7Y8s8Qi4RM4pdycKw9yw,"{'compound_code': 'M3GV+67 Sukaratu, Pandeglang Regency, Banten, Indonesia', 'global_code': '6P58M3GV+67'}",4.1,ChIJoR-7Y8s8Qi4RM4pdycKw9yw,"['lodging', 'point_of_interest', 'establishment']",425,,https://www.google.com/maps/place/?q=place_id:ChIJoR-7Y8s8Qi4RM4pdycKw9yw,
OPERATIONAL,"Batubantar, Cimanuk, Pandeglang Regency, Banten, Indonesia","{'location': {'lat': -6.3497363, 'lng': 106.0433703}, 'viewport': {'northeast': {'lat': -6.348421520107278, 'lng': 106.0446775298927}, 'southwest': {'lat': -6.351121179892722, 'lng': 106.0419778701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,GrandVilla hejo,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116691962349721061511"">A Google User</a>'], 'photo_reference': 'AUGGfZkMqYyMl-aGzVFwZJH676tjViI7ExkwbuoZhAdf3iNlIr904OWdGA97o1mJlNpakIvNgB7SCuZhOuUmFeWPvz8oXhUd5wHmI7eXm4PV9vdKDLIVpXFOg1J8vnw79y4zia5BCNNva02K0LNT48dMjBXzg09bD7fEXR7pVpr46QwzwHWE', 'width': 4000}]",ChIJQ32wJyA7Qi4RH11q-fij9FE,"{'compound_code': 'M22V+48 Batubantar, Pandeglang Regency, Banten, Indonesia', 'global_code': '6P58M22V+48'}",5.0,ChIJQ32wJyA7Qi4RH11q-fij9FE,"['point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJQ32wJyA7Qi4RH11q-fij9FE,
OPERATIONAL,"Jalan Nasional III Pamubulan Bayah, Bayah Bar., Lebak, Kabupaten Lebak, Banten 42393, Indonesia","{'location': {'lat': -6.9320755, 'lng': 106.2436543}, 'viewport': {'northeast': {'lat': -6.930601470107277, 'lng': 106.2450401298927}, 'southwest': {'lat': -6.933301129892721, 'lng': 106.2423404701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,The Swarna Hotel,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100588778514511650340"">A Google User</a>'], 'photo_reference': 'AUGGfZkjewjj8qMwocHIl2Sw271MlhVy7ctknubXwi5RBBu5UffM1w2T7hS3n9Arub3hyZpzEuBdnC-Vp_zIOz4fTP8d_-JLjZcWInZ0La9iMHTg_8ZoUlqSy6HclcBM35klAsMvVC_Tzvke7y0BHoqm3I0uwJYvzPyko477I-Cx95W-sV68', 'width': 4000}]",ChIJxUQMFO6OQi4RS1bAlXrFyps,"{'compound_code': '369V+5F West Bayah, Lebak Regency, Banten, Indonesia', 'global_code': '6P58369V+5F'}",4.0,ChIJxUQMFO6OQi4RS1bAlXrFyps,"['lodging', 'point_of_interest', 'establishment']",470,,https://www.google.com/maps/place/?q=place_id:ChIJxUQMFO6OQi4RS1bAlXrFyps,
OPERATIONAL,"Sawarna, Bayah, Lebak Regency, Banten 42393, Indonesia","{'location': {'lat': -6.9748573, 'lng': 106.2981814}, 'viewport': {'northeast': {'lat': -6.973324220107277, 'lng': 106.2995537298927}, 'southwest': {'lat': -6.976023879892721, 'lng': 106.2968540701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sawarna Resort,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117291792860843621911"">A Google User</a>'], 'photo_reference': 'AUGGfZndts5GJeM4-Mng1Hh3tjWiveleUAAof3Et38tuqAn2-vF1yTx6EiHTp2-6ikv6ZiuIvX5dSIHVWpvZZZxJkDr92dav_DMuFaALm8083oyZnw9wDPD7YSqz7NeOZzrkwcO2ftWqzpgFtYUZZ_chU8MjL-MWReyUPxQpSrgsF8QvGcjH', 'width': 1920}]",ChIJXZVI-FwzaC4ROD0pLe_UDnM,"{'compound_code': '27GX+37 Sawarna, Lebak Regency, Banten, Indonesia', 'global_code': '6P5827GX+37'}",4.5,ChIJXZVI-FwzaC4ROD0pLe_UDnM,"['lodging', 'point_of_interest', 'establishment']",122,,https://www.google.com/maps/place/?q=place_id:ChIJXZVI-FwzaC4ROD0pLe_UDnM,
OPERATIONAL,"Kampung Cikaung RT. 002 RW. 009, Desa Sawarna, Kecamatan Bayah, Lebak, Sawarna, Kec. Bayah, Kabupaten Lebak, Banten 42393, Indonesia","{'location': {'lat': -6.9836816, 'lng': 106.3095941}, 'viewport': {'northeast': {'lat': -6.982330620107279, 'lng': 106.3109319298927}, 'southwest': {'lat': -6.985030279892722, 'lng': 106.3082322701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sawarna Resort,{'open_now': True},"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113827153147250483927"">Andri Wijaya</a>'], 'photo_reference': 'AUGGfZkkSO5WnbrVUtR9vJAvmvbbu1pmrBt9D9VX581Y92JIlipmXHzvLudzGCXXTDiWhS7S1HC2WovatAoM-8_Td7wLNUiaMcg25JI9pYRDtwSepgHJO1jZ1lm9vUBEOLRAFKssnjRQRxuEfRuFD8P42m34dYhNV24aCNkoxRYt9vwt-afC', 'width': 4624}]",ChIJgVuwmSiQQi4RBEeBUi20nqo,"{'compound_code': '2885+GR Sawarna, Lebak Regency, Banten, Indonesia', 'global_code': '6P582885+GR'}",4.4,ChIJgVuwmSiQQi4RBEeBUi20nqo,"['lodging', 'point_of_interest', 'establishment']",323,,https://www.google.com/maps/place/?q=place_id:ChIJgVuwmSiQQi4RBEeBUi20nqo,
OPERATIONAL,"Jl. Raya Sawarna Bayah Cihaseum, Sawarna, Kec. Bayah, Kabupaten Lebak, Banten 42393, Indonesia","{'location': {'lat': -6.9757042, 'lng': 106.3000011}, 'viewport': {'northeast': {'lat': -6.974409020107278, 'lng': 106.3013172798927}, 'southwest': {'lat': -6.977108679892722, 'lng': 106.2986176201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sawarna Little Hula Hula,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105787662088940388711"">A Google User</a>'], 'photo_reference': 'AUGGfZntWOw_6T4yDrW9vfM6kg8CEZCJl_ULbp2QPRg_J0bkticnqPm1PunUnk1zFPp0ODt9SbZDPwQuuGSz8nlNsynGM04XNPkJON1c8thN2p891UGY6iVTMGHA-zs9tx7Jh-0ztg50NyYxADRsOn5UVpIEVxfbCArpQ7UDLxdCt6kcu8nG', 'width': 4032}]",ChIJz0MdUdWPQi4RlpEEs6xSECo,"{'compound_code': '28F2+P2 Sawarna, Lebak Regency, Banten, Indonesia', 'global_code': '6P5828F2+P2'}",4.2,ChIJz0MdUdWPQi4RlpEEs6xSECo,"['cafe', 'lodging', 'food', 'point_of_interest', 'establishment']",489,,https://www.google.com/maps/place/?q=place_id:ChIJz0MdUdWPQi4RlpEEs6xSECo,
OPERATIONAL,"banten, Jawa Barat, Jl. Sangko, Sawarna, Kec. Bayah, Kabupaten Lebak, Banten 42393, Indonesia","{'location': {'lat': -6.9781315, 'lng': 106.3061353}, 'viewport': {'northeast': {'lat': -6.976782320107278, 'lng': 106.3074898298927}, 'southwest': {'lat': -6.979481979892721, 'lng': 106.3047901701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Villa Mutiara Sawarna,{'open_now': True},"[{'height': 576, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105064032345873584370"">A Google User</a>'], 'photo_reference': 'AUGGfZkehkk6-Xd8DFk94z4575JuTboXZ8UuyhwhGtmfPf-f6GzmkQVkMHO4E7HTx1W0qh0BdxMqWPOuEs9Zl4oVs0pXF-ZjqOJgysEIXuvK5yMEgENgJYFVCnRSTJEga7t0I9B8Zg2qQaJ_D49g7oENpedNPtYy8bVOTQFLCx-7f-A6v81R', 'width': 1200}]",ChIJI9mVmymQQi4RQJfKd3KoIQM,"{'compound_code': '28C4+PF Sawarna, Lebak Regency, Banten, Indonesia', 'global_code': '6P5828C4+PF'}",4.2,ChIJI9mVmymQQi4RQJfKd3KoIQM,"['lodging', 'point_of_interest', 'establishment']",272,,https://www.google.com/maps/place/?q=place_id:ChIJI9mVmymQQi4RQJfKd3KoIQM,
OPERATIONAL,"Jalan Raya Sawarna, Bayah, Sawarna, Kec. Bayah, Kabupaten Lebak, Banten 42393, Indonesia","{'location': {'lat': -6.976485100000001, 'lng': 106.3012564}, 'viewport': {'northeast': {'lat': -6.975179870107278, 'lng': 106.3025808798927}, 'southwest': {'lat': -6.977879529892721, 'lng': 106.2998812201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sawarna Paradiso,,"[{'height': 683, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100464835782184042328"">Sawarna Paradiso</a>'], 'photo_reference': 'AUGGfZkMgGvLxkw5vLcVeZRTL5yQz6bCbVElX80aoyt_Xy4WFXTEYjm_X8x8fHNmuQ3GRkqgPpkVMNaQh0W_aEw4DKf2FDGXWcfJD2X288RD9Xu_IhL6ktw6IlmVgEpGw0gQ845k8fagUQjrjdhU6u6lyYa_ZE_N11NvMKM9w49bbBbgSlGL', 'width': 1024}]",ChIJSwX0nCqQQi4R_UMu9E-m5EY,"{'compound_code': '28F2+CG Sawarna, Lebak Regency, Banten, Indonesia', 'global_code': '6P5828F2+CG'}",4.2,ChIJSwX0nCqQQi4R_UMu9E-m5EY,"['lodging', 'point_of_interest', 'establishment']",252,,https://www.google.com/maps/place/?q=place_id:ChIJSwX0nCqQQi4R_UMu9E-m5EY,
OPERATIONAL,"369X+6Q4, Unnamed Road, Bayah Bar., Kec. Bayah, Kabupaten Lebak, Banten 42393, Indonesia","{'location': {'lat': -6.931991999999999, 'lng': 106.2494544}, 'viewport': {'northeast': {'lat': -6.930621170107278, 'lng': 106.2508433798927}, 'southwest': {'lat': -6.933320829892722, 'lng': 106.2481437201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Pesona Ayu,,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104330479631558433238"">Ade Farhan</a>'], 'photo_reference': 'AUGGfZnUuuAcSi4kuHzT3RLQVowY5PltaJgw-ZmmZ0CMWWTgNx-1ZrjtPmBzxKzvoP7FvfJJpLOzK3dve36VDzMCliw_tJWqvWo10eF_nHKWYgWk7uUaTyw1SuVqhhq9iN1--uCL_XSrtMwqITXsFbLfw_i6A3qKrB21oidRR5FZeywNEBA7', 'width': 2448}]",ChIJf-yHMSqMQi4RqUyNZrmv944,,3.7,ChIJf-yHMSqMQi4RqUyNZrmv944,"['lodging', 'point_of_interest', 'establishment']",116,,https://www.google.com/maps/place/?q=place_id:ChIJf-yHMSqMQi4RqUyNZrmv944,
OPERATIONAL,"2856+H89, Sawarna, Bayah, Lebak Regency, Banten 42393, Indonesia","{'location': {'lat': -6.991098399999999, 'lng': 106.3108688}, 'viewport': {'northeast': {'lat': -6.989748420107277, 'lng': 106.3122202798927}, 'southwest': {'lat': -6.992448079892721, 'lng': 106.3095206201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,PANORAMA BEACH RESORT & RESTO,,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117541705714889347740"">Vance Mailoa</a>'], 'photo_reference': 'AUGGfZkX5K3A0CtGUme_n7iQc8DJ0AE9TWhBt-MJfL8C9_LHZ--6vh9CPhlR6ys1tLqE2JF1ugOcqjJyw81nBxuBEsNm1egEDMnZNuVPFTycc9kUBtwdj3QYzCNJha09Ig6PB1aXugjgYO98DuKHDwmTMBmjvUmKG_kt0b0cGFGscwGRjWch', 'width': 4032}]",ChIJH5xX2gqRQi4RJN97IYZnBs4,,4.4,ChIJH5xX2gqRQi4RJN97IYZnBs4,"['lodging', 'point_of_interest', 'establishment']",50,,https://www.google.com/maps/place/?q=place_id:ChIJH5xX2gqRQi4RJN97IYZnBs4,
OPERATIONAL,"2895+2R8, kp cikaung selatan, Sawarna, Kec. Bayah, Kabupaten Lebak, Banten 42393, Indonesia","{'location': {'lat': -6.9824637, 'lng': 106.3095693}, 'viewport': {'northeast': {'lat': -6.981113670107278, 'lng': 106.3109117798927}, 'southwest': {'lat': -6.983813329892722, 'lng': 106.3082121201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Andrew Batara,,"[{'height': 900, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111560832400686454615"">A Google User</a>'], 'photo_reference': 'AUGGfZnNXsX4J9MHjMj5GD491uWY8AClNqqtn1r7FO91sISYyoec-U63-V1akUlylzVJYmO97_tfP2whdvDCOc4dhJVsIZoyc2CG-WF1TWk3n6SmYG_42D7OcEyUu_91QD6Go5Ktz0IY-ByN_WE1h0UiIR4GtwRzxbDdn1HphmVlRkatOPYA', 'width': 1600}]",ChIJ577Jai-QQi4RYZPnYaI1yqs,,4.8,ChIJ577Jai-QQi4RYZPnYaI1yqs,"['lodging', 'point_of_interest', 'establishment']",52,,https://www.google.com/maps/place/?q=place_id:ChIJ577Jai-QQi4RYZPnYaI1yqs,
OPERATIONAL,"Sawarna, Bayah, Lebak Regency, Banten 42393, Indonesia","{'location': {'lat': -6.982573299999999, 'lng': 106.3090448}, 'viewport': {'northeast': {'lat': -6.981191620107277, 'lng': 106.3105093798927}, 'southwest': {'lat': -6.983891279892721, 'lng': 106.3078097201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Villa Mulan Sawarna,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105444651308252724738"">A Google User</a>'], 'photo_reference': 'AUGGfZm5F2n6N9kR59Bn5Lrz4La_trTuqhq59k0B8cB3FgoUkzNKImsCnIs7spUCDi33lP1JM3ETpMHxF0CXIuwLnUb6hBKDzFz8L-F_k9qehoUhkwW4zzlswbs6LNmaDhX0AdV_YEypzhF6SUizi1u2mLm7h0OTGDkMfCYf3oAzPdmDb3oj', 'width': 4160}]",ChIJb_-SFi-QQi4RZnh45fYpDJg,"{'compound_code': '2885+XJ Sawarna, Lebak Regency, Banten, Indonesia', 'global_code': '6P582885+XJ'}",4.5,ChIJb_-SFi-QQi4RZnh45fYpDJg,"['lodging', 'point_of_interest', 'establishment']",14,,https://www.google.com/maps/place/?q=place_id:ChIJb_-SFi-QQi4RZnh45fYpDJg,
OPERATIONAL,"Sawarna, Bayah, Lebak Regency, Banten 42393, Indonesia","{'location': {'lat': -6.9802789, 'lng': 106.3041604}, 'viewport': {'northeast': {'lat': -6.979088070107278, 'lng': 106.3055026298927}, 'southwest': {'lat': -6.981787729892722, 'lng': 106.3028029701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 3303 Penginapan Putri Asih Sawarna,{'open_now': True},"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100593894484519850637"">Myxa store</a>'], 'photo_reference': 'AUGGfZng1QzjcltjCjKss9H3B375-mr2EYhuQBPMjHTthsXM3sPSg0Iwi94o09qzRzCo43AgdGA5WEnbfzG70Fd14k0N4Axv3wggucn3JEEPszZpW3TK77VLvZAeMBkw9q8bJYwuXk1mv8aigRExkrsHQ7AL0Mzy6b9OC3a20xNmtZmXW--I', 'width': 4608}]",ChIJOyrOEgGRQi4R9r1XddV95HU,"{'compound_code': '2893+VM Sawarna, Lebak Regency, Banten, Indonesia', 'global_code': '6P582893+VM'}",3.4,ChIJOyrOEgGRQi4R9r1XddV95HU,"['lodging', 'point_of_interest', 'establishment']",20,,https://www.google.com/maps/place/?q=place_id:ChIJOyrOEgGRQi4R9r1XddV95HU,
OPERATIONAL,"Jl. Raya Sawarna Bayah, Sawarna, Kec. Bayah, Kabupaten Lebak, Banten 42393, Indonesia","{'location': {'lat': -6.978981999999999, 'lng': 106.3071593}, 'viewport': {'northeast': {'lat': -6.977618420107277, 'lng': 106.3085109298927}, 'southwest': {'lat': -6.98031807989272, 'lng': 106.3058112701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Saung Akinini Sawarna,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102638306844630964137"">A Google User</a>'], 'photo_reference': 'AUGGfZnjv_2CYEG-OvkDsaqGNd1Qqww4FlFYB1D7AnWlTRj53Q9aEwxy83u6nbJ5TgIBD07xgJEv40VPNV06WVlTsgBYpOSsV5bwvV472ob5pgudC8GFXScF3ZfzM58-5pAfS8jWPpMTFAe6FJG8c2LFzCYuFXpofy3zN-ZuMOd2udGoSIRB', 'width': 3264}]",ChIJT7X6DimQQi4RbVUQ36tV7tE,"{'compound_code': '28C4+CV Sawarna, Lebak Regency, Banten, Indonesia', 'global_code': '6P5828C4+CV'}",4.7,ChIJT7X6DimQQi4RbVUQ36tV7tE,"['tourist_attraction', 'point_of_interest', 'establishment']",78,,https://www.google.com/maps/place/?q=place_id:ChIJT7X6DimQQi4RbVUQ36tV7tE,
OPERATIONAL,"Kampung Cikaung, Desa, Sawarna, Kec. Bayah, Kabupaten Lebak, Banten 42393, Indonesia","{'location': {'lat': -6.984396899999999, 'lng': 106.310341}, 'viewport': {'northeast': {'lat': -6.983063520107279, 'lng': 106.3116748798927}, 'southwest': {'lat': -6.985763179892722, 'lng': 106.3089752201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Penginapan Srikandi Pantai Sawarna,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117947594152131228841"">hermawan guntoro</a>'], 'photo_reference': 'AUGGfZmum-HDYrtEaSrAWq6VlFt9R4NKP7JerUEd_f-89ldIJWpRIOwIiDuEDf_gCGjGHM0bAu6WGfKjcZAsG_ZrN05_Igv-hheM46YBNZ93gLptzMwUKSwI7nUFAkKMK_K_E2bHX0-rsmwx7fDZpdbpkc4uVjj8eDM5YjIDeq281clLEz2Y', 'width': 4032}]",ChIJGc4uNi-QQi4RJRgavhiWm7I,"{'compound_code': '2886+64 Sawarna, Lebak Regency, Banten, Indonesia', 'global_code': '6P582886+64'}",4.4,ChIJGc4uNi-QQi4RJRgavhiWm7I,"['lodging', 'point_of_interest', 'establishment']",138,,https://www.google.com/maps/place/?q=place_id:ChIJGc4uNi-QQi4RJRgavhiWm7I,
OPERATIONAL,"Sawarna, Bayah, Lebak Regency, Banten 42393, Indonesia","{'location': {'lat': -6.990420899999999, 'lng': 106.3106052}, 'viewport': {'northeast': {'lat': -6.989295320107278, 'lng': 106.3118060298927}, 'southwest': {'lat': -6.991994979892722, 'lng': 106.3091063701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sawarna BimBim Seaview Homestay (Camp BimBim),{'open_now': True},"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107302148239225796298"">A Google User</a>'], 'photo_reference': 'AUGGfZkZ6uKaTXYP1kV0YLk5JnXtJA3VfT4SNw-J8eUNzAPOuUyhmkDiGOtecXvTOiwqnBbjh7d4zGt7dYff1K6uUmgYeFS6st5cfU7Vd7qXqLWB5l7dPm0ADDoC9TSR3Xmqp4Epz3TmiWmotXD-BZ8W5mswAlGaON1gWVIbPU33eNdhjUk', 'width': 4608}]",ChIJp0gLpDCQQi4Rip-oycEV3GA,"{'compound_code': '2856+R6 Sawarna, Lebak Regency, Banten, Indonesia', 'global_code': '6P582856+R6'}",4.4,ChIJp0gLpDCQQi4Rip-oycEV3GA,"['lodging', 'point_of_interest', 'establishment']",159,,https://www.google.com/maps/place/?q=place_id:ChIJp0gLpDCQQi4Rip-oycEV3GA,
