business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,url,permanently_closed,price_level
OPERATIONAL,"Jl. Maulana Hasanudin No.33, RT.04/RW.01, Poris Gaga, Kec. Batuceper, Kota Tangerang, Banten 15122, Indonesia","{'location': {'lat': -6.1642215, 'lng': 106.6811513}, 'viewport': {'northeast': {'lat': -6.162857920107279, 'lng': 106.6824694298927}, 'southwest': {'lat': -6.165557579892723, 'lng': 106.6797697701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,DEPORIZ,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111088686720399336278"">A Google User</a>'], 'photo_reference': 'AUGGfZnKAcnTjKZswRFZuph4SC9hlDCxOG0VI2IoR5_v1VUh7_Ikk2Gu-7AfVm6Iye2123Sp_dmY4f30Nw8LVrNQgkSrtZVUKf1FM-PUMxLiIxioGWDIDEhlXmicmtw8pMsx_nSffFFHr2_Op75hysxxSAzjuR4tbwy7yB6lEjPkgwx_jZNY', 'width': 4160}]",ChIJ2asfZUH5aS4RIUA11V2la5U,"{'compound_code': 'RMPJ+8F Poris Gaga, Tangerang City, Banten, Indonesia', 'global_code': '6P58RMPJ+8F'}",5.0,ChIJ2asfZUH5aS4RIUA11V2la5U,"['lodging', 'point_of_interest', 'establishment']",4,,https://www.google.com/maps/place/?q=place_id:ChIJ2asfZUH5aS4RIUA11V2la5U,,
OPERATIONAL,"Daan Mogot Rd, RT.003/RW.002, Kebon Besar, Batuceper, Tangerang City, Banten 15122, Indonesia","{'location': {'lat': -6.160606, 'lng': 106.6804543}, 'viewport': {'northeast': {'lat': -6.159370220107278, 'lng': 106.6818100798927}, 'southwest': {'lat': -6.162069879892722, 'lng': 106.6791104201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedLiving Apartemen 19 Avenue,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102330038436898235667"">A Google User</a>'], 'photo_reference': 'AUGGfZm0KgTr2ZAouPXEABhIp249b8s4Fthe0054RiYHau7LTDbHrewNUM-1G65t6q3ShMb0k-E8M1lU31RFckpHmMCn7IyOys6Hzl8lfFY6We6Jm4JMPA_w94bjg00R88Yqo6rQAulVGHs-XMwegz6Yp9u90nsTmQK-lFFYWbX5IldLGdb-', 'width': 4000}]",ChIJyR8Ydrn5aS4RoZ1JGvRVYRU,"{'compound_code': 'RMQJ+Q5 Kebon Besar, Tangerang City, Banten, Indonesia', 'global_code': '6P58RMQJ+Q5'}",3.3,ChIJyR8Ydrn5aS4RoZ1JGvRVYRU,"['lodging', 'point_of_interest', 'establishment']",16,,https://www.google.com/maps/place/?q=place_id:ChIJyR8Ydrn5aS4RoZ1JGvRVYRU,,
OPERATIONAL,"Rukan Taman Royal 1, Cluster Cendana, Tanah Tinggi, Kec. Tangerang, Kota Tangerang, Banten 15119, Indonesia","{'location': {'lat': -6.174472, 'lng': 106.6551938}, 'viewport': {'northeast': {'lat': -6.173060870107279, 'lng': 106.6565330298927}, 'southwest': {'lat': -6.175760529892723, 'lng': 106.6538333701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Urbanview Hotel Groovy Inn Tangerang,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101430026932795503407"">Wem Lumanauw</a>'], 'photo_reference': 'AUGGfZnf6wTfThyiWc1EyzVXkvq0w7hO1WxMriUQqY6yai4dYqKUTu3m8VakGzp4hFI7xrZD9huSg4svdAJ_q4g7YZtLxW7WeLxslP40_te-Cm11vFTWYkKmkxIUp6C2imUr9lC6busiP6aQkHe8npMhPM2apGMCP5mAkUNK-yM4bALH8ZVh', 'width': 1836}]",ChIJi_XgsLz5aS4R_BUkbckbn4w,"{'compound_code': 'RMG4+63 Tanah Tinggi, Tangerang City, Banten, Indonesia', 'global_code': '6P58RMG4+63'}",4.2,ChIJi_XgsLz5aS4R_BUkbckbn4w,"['lodging', 'point_of_interest', 'establishment']",31,,https://www.google.com/maps/place/?q=place_id:ChIJi_XgsLz5aS4R_BUkbckbn4w,,
OPERATIONAL,"Jalan Jendral Sudirman Kav. 9 Cikokol, RT.006/RW.013, Sukasari, Tangerang, Tangerang City, Banten 15118, Indonesia","{'location': {'lat': -6.184459599999999, 'lng': 106.6433932}, 'viewport': {'northeast': {'lat': -6.183005970107279, 'lng': 106.6446762298927}, 'southwest': {'lat': -6.185705629892722, 'lng': 106.6419765701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Golden Tulip Essential Tangerang,"[{'height': 3605, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118237379366824895691"">Golden Tulip Essential Tangerang</a>'], 'photo_reference': 'AUGGfZnfQtStS3OAvDnFGH7aIqiSvR0wuTpe3nq71xW7kfOsbWh_zplg3QECz3yoDa1XAYl_9MlSP_wGEFER6ObeGMRtr9QcJBEWVvLH34W5Uhw1V20aOAcT5j4unIg1QYuhEdl-Sl7f-Pf5fEjUMNmZcOPGp5tmJkPIOP77MwAZcPt5DP0L', 'width': 5400}]",ChIJGTk49dj4aS4RHiYM-_o63Kw,"{'compound_code': 'RJ8V+69 Sukasari, Tangerang City, Banten, Indonesia', 'global_code': '6P58RJ8V+69'}",4.4,ChIJGTk49dj4aS4RHiYM-_o63Kw,"['lodging', 'point_of_interest', 'establishment']",5895,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJGTk49dj4aS4RHiYM-_o63Kw,,
OPERATIONAL,"Jl. Raya Pantura No.20, RT.002/RW.006, Tanah Tinggi, Kec. Tangerang, Kota Tangerang, Banten 15119, Indonesia","{'location': {'lat': -6.1654665, 'lng': 106.6522794}, 'viewport': {'northeast': {'lat': -6.164021720107278, 'lng': 106.6536250298927}, 'southwest': {'lat': -6.166721379892722, 'lng': 106.6509253701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Le Paris Syariah Residence,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116492979790367958710"">A Google User</a>'], 'photo_reference': 'AUGGfZmQIV6hVTyI2r7ravKPZsK2vrXp44LogqLjCLqx4wGTKJJTnuzq6TfgxBcX4dIN0VPt9v9vxdSGRUyzcCFbo8bq8egvTBXXXJwcTnwPtguokkHnirp3fb4Esqyd-9UHl0640BT4purCv8bMAA0bv3XRr4vJrEAUqwbu8Ozm_1HQjuiZ', 'width': 6240}]",ChIJiQf03cH4aS4R4JGZoHhbrUU,"{'compound_code': 'RMM2+RW Tanah Tinggi, Tangerang City, Banten, Indonesia', 'global_code': '6P58RMM2+RW'}",3.9,ChIJiQf03cH4aS4R4JGZoHhbrUU,"['lodging', 'point_of_interest', 'establishment']",307,,https://www.google.com/maps/place/?q=place_id:ChIJiQf03cH4aS4R4JGZoHhbrUU,,
OPERATIONAL,"Nikona Graha Pt., Jl. Halim Perdana Kusuma No.1A, RT.004/RW.008, Batuceper, Kec. Benda, Kota Tangerang, Banten 15124, Indonesia","{'location': {'lat': -6.1472699, 'lng': 106.6745385}, 'viewport': {'northeast': {'lat': -6.145916520107279, 'lng': 106.6758581798927}, 'southwest': {'lat': -6.148616179892723, 'lng': 106.6731585201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Transit Pondok Tirta Sentosa (Bandara Cengkareng),,ChIJKRkTE4f4aS4RnhqHbTPyKbw,"{'compound_code': 'VM3F+3R Batuceper, Tangerang City, Banten, Indonesia', 'global_code': '6P58VM3F+3R'}",4.3,ChIJKRkTE4f4aS4RnhqHbTPyKbw,"['lodging', 'point_of_interest', 'establishment']",6,,https://www.google.com/maps/place/?q=place_id:ChIJKRkTE4f4aS4RnhqHbTPyKbw,,
OPERATIONAL,"Jl. Husein Sastranegara, RT.004/RW.001, Jurumudi, Kec. Benda, Kota Tangerang, Banten 15125, Indonesia","{'location': {'lat': -6.133572, 'lng': 106.6861371}, 'viewport': {'northeast': {'lat': -6.132215870107278, 'lng': 106.6875837798927}, 'southwest': {'lat': -6.134915529892722, 'lng': 106.6848841201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,favehotel Bandara - Tangerang,"[{'height': 569, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110193255262930208026"">A Google User</a>'], 'photo_reference': 'AUGGfZnqxAqb7-s5aUJ_IkgvygDEIfl1gBd3FawP4IrttfVCHlc_aSmJ7UEouvjfNd2bIDTPfrIgsyluUlffR_jfuQyIPDFyGXAD8-mieXyHLVcfiVEToDCiJv9E35JyiGxvykf756pNGRpV4kSDU8H8UypsBP95XIazVfaAirNH9KGEXQnv', 'width': 854}]",ChIJI-Dp7IQCai4RgXlQ7r7VDlk,"{'compound_code': 'VM8P+HF Jurumudi, Tangerang City, Banten, Indonesia', 'global_code': '6P58VM8P+HF'}",4.4,ChIJI-Dp7IQCai4RgXlQ7r7VDlk,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",2701,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJI-Dp7IQCai4RgXlQ7r7VDlk,,
OPERATIONAL,"Daan Mogot Rd No.62, Sukarasa, Tangerang, Tangerang City, Banten 15111, Indonesia","{'location': {'lat': -6.1693884, 'lng': 106.6330819}, 'viewport': {'northeast': {'lat': -6.168025070107278, 'lng': 106.6344759298927}, 'southwest': {'lat': -6.170724729892722, 'lng': 106.6317762701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Pakons Prime Hotel Tangerang,"[{'height': 615, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110760643640611433869"">A Google User</a>'], 'photo_reference': 'AUGGfZnFXfHGRRsrYsG6qRpxZQo0XIHmk03syGiLyXeSNXGe9CdGmdyxqjbeXyV9pr4TdqizJPvKyUvHtEMb3CGyvytOMmElSE907tk1icuOQwUVG2QxjK4hdjKt58xeNJtP5IF8qfyaFZf4NlZBXELjq_EbFz4eRULVM9BvBx5jyAASWbaQ', 'width': 512}]",ChIJcwndTcz4aS4R_1uZP2Z4_R8,"{'compound_code': 'RJJM+66 Sukarasa, Tangerang City, Banten, Indonesia', 'global_code': '6P58RJJM+66'}",4.4,ChIJcwndTcz4aS4R_1uZP2Z4_R8,"['lodging', 'point_of_interest', 'establishment']",1828,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJcwndTcz4aS4R_1uZP2Z4_R8,,
OPERATIONAL,"Jl. DR. Sitanala No.21, Pintu Air, Kec. Neglasari, Kota Tangerang, Banten 15129, Indonesia","{'location': {'lat': -6.165810899999999, 'lng': 106.6346326}, 'viewport': {'northeast': {'lat': -6.164453770107279, 'lng': 106.6360001798927}, 'southwest': {'lat': -6.167153429892723, 'lng': 106.6333005201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Mandala Tangerang,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100170507507551581650"">A Google User</a>'], 'photo_reference': 'AUGGfZnUbj00hFz0ka_0N5BKPLUDnL0I0lyL5VHVmUVFptB_Si5b_BBqlKp_h0cH0xp_byvr3o4tid9dLxPa60T9SF_qxk1Ik67xrUJ92pZ8w7JVB6w16AZBmx50jOEmXb38De-p8-IKROsYq-iikNGAZGinwUtPWSapsSItcgUO6IrS33YO', 'width': 5184}]",ChIJESgvIbf5aS4RTAjuP4Ca_Hg,"{'compound_code': 'RJMM+MR Mekarsari, Tangerang City, Banten, Indonesia', 'global_code': '6P58RJMM+MR'}",4.4,ChIJESgvIbf5aS4RTAjuP4Ca_Hg,"['lodging', 'point_of_interest', 'establishment']",73,,https://www.google.com/maps/place/?q=place_id:ChIJESgvIbf5aS4RTAjuP4Ca_Hg,,
OPERATIONAL,"VJ4J+HGG, Jl. Marsekal Suryadarma, RT.004/RW.008, Neglasari, Kec. Neglasari, Kota Tangerang, Banten 15129, Indonesia","{'location': {'lat': -6.143622, 'lng': 106.6313031}, 'viewport': {'northeast': {'lat': -6.142289770107278, 'lng': 106.6326710798927}, 'southwest': {'lat': -6.144989429892722, 'lng': 106.6299714201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,de Green Inn,"[{'height': 1000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106024388747253257376"">A Google User</a>'], 'photo_reference': 'AUGGfZlE8yb7sYVVl_HQDbc33UQi49FW13PzD1asT6Qnp-bPgMq365tAOO6MYlZZpoWIGYfdrAmFTx0ybudIxcApvG21FEJBr0sfAe7mqxJRuXKdOguIXcmLuVgoZf5ySc6uSkTSIHVvSnnMwvyeN8cgKrqod4sz50QQoPFOg-FdPCAMIq_W', 'width': 1500}]",ChIJO5NN96r4aS4RpLx-8zzS9c8,,3.8,ChIJO5NN96r4aS4RpLx-8zzS9c8,"['lodging', 'point_of_interest', 'establishment']",1783,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJO5NN96r4aS4RpLx-8zzS9c8,,
OPERATIONAL,"Jl. Marsekal Suryadarma No.1, RT.001/RW.006, Karang Sari, Kec. Neglasari, Kota Tangerang, Banten 15121, Indonesia","{'location': {'lat': -6.158174, 'lng': 106.632925}, 'viewport': {'northeast': {'lat': -6.156795220107278, 'lng': 106.6341329798927}, 'southwest': {'lat': -6.159494879892722, 'lng': 106.6314333201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kyriad Airport Hotel Jakarta,"[{'height': 2280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107393907543031009691"">A Google User</a>'], 'photo_reference': 'AUGGfZmvJYRZVrwfphuqxriqX3-u5xCGJJdOTc02BvZd8Vxu7T9Vrri7I3rRBNa0WdnB2K-SN1a_lFOQXmMutwRJiFIFkb0MbBc8ATWPRQGFT20gTd22aXavQn31nqGAkYgM5TmyxxlIWbiqq0Kq3vWdJ-K_T-D7pDOGsSMD6B6NpSeQsq3F', 'width': 4054}]",ChIJJwAAAAD1aS4Rjh53xkXssQg,"{'compound_code': 'RJRM+P5 Karang Sari, Tangerang City, Banten, Indonesia', 'global_code': '6P58RJRM+P5'}",4.1,ChIJJwAAAAD1aS4Rjh53xkXssQg,"['lodging', 'point_of_interest', 'establishment']",3716,,https://www.google.com/maps/place/?q=place_id:ChIJJwAAAAD1aS4Rjh53xkXssQg,,
OPERATIONAL,"Daan Mogot Rd No.13, RT.10/RW.4, Batuceper, Tangerang City, Banten 15122, Indonesia","{'location': {'lat': -6.1628652, 'lng': 106.6675174}, 'viewport': {'northeast': {'lat': -6.161511720107278, 'lng': 106.6687670298927}, 'southwest': {'lat': -6.164211379892722, 'lng': 106.6660673701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Mutiara Kostel @ Batu Ceper (Syariah),"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110886313360178944615"">A Google User</a>'], 'photo_reference': 'AUGGfZlmz_qsX1XGK--xEFGGoAcPn6FiBDieRw4v1PO2tb-mdO8ngXGiOAliMqz5NwO6yBprR5nKibCVEYluiWMmlW9lsA7Tp1fZj6fED1kUs9YJLEYe_a5OgB-9yqWMl-fT9uDGwfxUDxpP0qAQbDgldESLVUF07Tq0i0OA3tyG3lwdwV2w', 'width': 901}]",ChIJ__-_5_T4aS4RV7Nmi3jCTS4,"{'compound_code': 'RMP9+V2 Batuceper, Tangerang City, Banten, Indonesia', 'global_code': '6P58RMP9+V2'}",4.6,ChIJ__-_5_T4aS4RV7Nmi3jCTS4,"['lodging', 'point_of_interest', 'establishment']",56,,https://www.google.com/maps/place/?q=place_id:ChIJ__-_5_T4aS4RV7Nmi3jCTS4,,
OPERATIONAL,"2, Jl. Peta Utara No.27, RT.2/RW.6, Pegadungan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11830, Indonesia","{'location': {'lat': -6.1387809, 'lng': 106.7024238}, 'viewport': {'northeast': {'lat': -6.137438920107278, 'lng': 106.7038540298927}, 'southwest': {'lat': -6.140138579892722, 'lng': 106.7011543701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sambina Prime Hotel by Danapati,"[{'height': 1728, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101504996677626218721"">A Google User</a>'], 'photo_reference': 'AUGGfZm7NDPSl9CtW7m0SPf1BQ5t-mvjrBslyr0w94tQ-flyVkKHb6DlvSvmqGJp5HqCoIb84TqR6aRxWq94daeuSHIe80Yx3p9EGYEAACZzF0cnsscvAUSz-OUXSpU6WUksOst5QLieFVe1ruUkgNFU7BrZk7K7UEyR_F-n_bfMxORmK5Bs', 'width': 2592}]",ChIJk5pn2BQDai4RplI-yXU9dLI,"{'compound_code': 'VP62+FX Pegadungan, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VP62+FX'}",4.5,ChIJk5pn2BQDai4RplI-yXU9dLI,"['lodging', 'point_of_interest', 'establishment']",418,,https://www.google.com/maps/place/?q=place_id:ChIJk5pn2BQDai4RplI-yXU9dLI,,
OPERATIONAL,"19 Avenue Apartment, Jl. Keamanan, Kebon Besar, Batuceper, Tangerang City, Banten 15122, Indonesia","{'location': {'lat': -6.1605995, 'lng': 106.6803246}, 'viewport': {'northeast': {'lat': -6.159251570107277, 'lng': 106.6816169798927}, 'southwest': {'lat': -6.161951229892721, 'lng': 106.6789173201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Capital O 92625 19 Avenue Apartment,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109870203942660815996"">lianah Atmadja</a>'], 'photo_reference': 'AUGGfZlp4mCr_GDxffu-ZEPhIxh_3RN4GJqr4lPlAJ0YlNVVoSIO0GTPzWMb8kVcgq15-6ieePz8juloQneb4BA96sbIUxLlMwszn6PuCS2hNf5MxixrloDNhthjsPyric_1kwRwCno8SNHpHsmJQ_MS_xakk0XP_gALa3RcxwBT49Qsq-OJ', 'width': 3000}]",ChIJDZPcnWD4aS4RsEcFF2oFF2s,"{'compound_code': 'RMQJ+Q4 Kebon Besar, Tangerang City, Banten, Indonesia', 'global_code': '6P58RMQJ+Q4'}",1.0,ChIJDZPcnWD4aS4RsEcFF2oFF2s,"['lodging', 'point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJDZPcnWD4aS4RsEcFF2oFF2s,,
OPERATIONAL,"RJCJ+X56 Pasar Lama, Jl. A. Damyati, Sukarasa, Tangerang, Tangerang City, Banten 15118, Indonesia","{'location': {'lat': -6.177564800000001, 'lng': 106.6304546}, 'viewport': {'northeast': {'lat': -6.176261970107278, 'lng': 106.6317954298927}, 'southwest': {'lat': -6.178961629892722, 'lng': 106.6290957701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sans Hotel Pasar Lama Tangerang,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115363151097939188689"">A Google User</a>'], 'photo_reference': 'AUGGfZm9izAEQbbRtGpw84AkCsg-eNHAqhI3HH19KzETDa-wRF2LAiopElVvEA7p_OVT9MqQ1ueljptBWIqulpr71RMo2bR1PL2InkpnhDnYa0sxAeyUjvMQNILhxKUA-2APt1SyxJ-T4aEOGYMtDVoZq0kGhIiYlvGmXm3GasnKrSd9Qu7Z', 'width': 3072}]",ChIJW1TSu9D5aS4R6nrXhCTx-I0,,4.4,ChIJW1TSu9D5aS4R6nrXhCTx-I0,"['lodging', 'point_of_interest', 'establishment']",70,,https://www.google.com/maps/place/?q=place_id:ChIJW1TSu9D5aS4R6nrXhCTx-I0,,
OPERATIONAL,"Daan Mogot Rd, RT.003/RW.002, Kebon Besar, Batuceper, Tangerang City, Banten 15122, Indonesia","{'location': {'lat': -6.161329599999999, 'lng': 106.6815523}, 'viewport': {'northeast': {'lat': -6.160046770107277, 'lng': 106.6829097298927}, 'southwest': {'lat': -6.162746429892721, 'lng': 106.6802100701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedLiving Apartemen 19 Avenue - Amanah Room,,ChIJIzcDZT35aS4RCyWuaWoBOwc,"{'compound_code': 'RMQJ+FJ Kebon Besar, Tangerang City, Banten, Indonesia', 'global_code': '6P58RMQJ+FJ'}",2.4,ChIJIzcDZT35aS4RCyWuaWoBOwc,"['lodging', 'point_of_interest', 'establishment']",5,,https://www.google.com/maps/place/?q=place_id:ChIJIzcDZT35aS4RCyWuaWoBOwc,,
OPERATIONAL,"Jl. Peta Barat No.95, Pegadungan, Kec. Kalideres, Kota Tangerang, Banten 11830, Indonesia","{'location': {'lat': -6.128339599999999, 'lng': 106.6873905}, 'viewport': {'northeast': {'lat': -6.126973820107278, 'lng': 106.6886695298927}, 'southwest': {'lat': -6.129673479892721, 'lng': 106.6859698701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,d'primahotel Airport Jakarta 2,"[{'height': 1680, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109399496090824973321"">A Google User</a>'], 'photo_reference': 'AUGGfZk5vuqjhP8wcOF5y6AGIkf87ob_aJ92hiEp9cTyj26EwbInI1vsThkmDamURSzjyZ5IekMvQjujIMwIhM_nPgwQl-8QMk0Sh-nbXp6JUU3yHIuBYFileTvRVQk4Yc06dzAoDnbiekA9LgS8Y1A6oej66Js2KpvNaTwps288qPmXvAi6', 'width': 2520}]",ChIJoWW7vzb5aS4RB346kTRtliU,"{'compound_code': 'VMCP+MX Pegadungan, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VMCP+MX'}",4.4,ChIJoWW7vzb5aS4RB346kTRtliU,"['lodging', 'point_of_interest', 'establishment']",1796,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJoWW7vzb5aS4RB346kTRtliU,,
OPERATIONAL,"Apartment Aeropolis Complex, Jl. Marsekal Suryadarma No.1 Blok AR2, Neglasari, Kec. Tangerang, Kota Tangerang, Banten 15129, Indonesia","{'location': {'lat': -6.1427057, 'lng': 106.62921}, 'viewport': {'northeast': {'lat': -6.141428270107278, 'lng': 106.6305360298927}, 'southwest': {'lat': -6.144127929892722, 'lng': 106.6278363701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Nunia Inn Bandara,"[{'height': 485, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106724208485061201678"">A Google User</a>'], 'photo_reference': 'AUGGfZnctYa50YYdN4hYFIWUVt1iG63930qv2jPhiMBGmksU49zh5M7myrjmHb-do9Px2bcGjhtddAAeItTb84428CdL4hyjgbRFPVE5Ii8SvsiWjEABhgtLdEJJa4Vi1zid1kWLF7w5MY_wUFxrCKWTQ-28NUqkIyHx7iSCKo5RC0BxyarC', 'width': 864}]",ChIJyW1Qs6r4aS4RdEdQ31z1g4U,"{'compound_code': 'VJ4H+WM Neglasari, Tangerang City, Banten, Indonesia', 'global_code': '6P58VJ4H+WM'}",4.2,ChIJyW1Qs6r4aS4RdEdQ31z1g4U,"['lodging', 'point_of_interest', 'establishment']",1937,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJyW1Qs6r4aS4RdEdQ31z1g4U,,
OPERATIONAL,"Jl. Marsekal Suryadarma No.56-58, RT.002/RW.001, Selapajang Jaya, Kec. Neglasari, Kota Tangerang, Banten 15127, Indonesia","{'location': {'lat': -6.1329983, 'lng': 106.6331249}, 'viewport': {'northeast': {'lat': -6.131651120107279, 'lng': 106.6345084798927}, 'southwest': {'lat': -6.134350779892723, 'lng': 106.6318088201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,M1 Residence,"[{'height': 1476, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113015866427251003462"">A Google User</a>'], 'photo_reference': 'AUGGfZl3sdvXAwLp4OOfj1TvioSiF7hKAunVr-65Onysq9WN5CkJBC8wgAdGr6TJMr01eVHi32Af-54i8VXFNvWWFPsxBTTZa4DomIaJnt8iFE_WYwr4vTlgSfJyPmZO27jVDr_a4rwO_e0Eh1BAIc-tLdfbS651TwV2Uty0AQ_EEtN3BOaY', 'width': 3280}]",ChIJX6HsFgMCai4RO56dxMCnV8k,"{'compound_code': 'VJ8M+R6 Selapajang Jaya, Tangerang City, Banten, Indonesia', 'global_code': '6P58VJ8M+R6'}",4.4,ChIJX6HsFgMCai4RO56dxMCnV8k,"['lodging', 'point_of_interest', 'establishment']",99,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJX6HsFgMCai4RO56dxMCnV8k,,
