business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,url,price_level
OPERATIONAL,"Jl. Ir. H Juanda No.13, Bangunsari, Kec. Ponorogo, Kabupaten Ponorogo, Jawa Timur 63419, Indonesia","{'location': {'lat': -7.8711561, 'lng': 111.4764348}, 'viewport': {'northeast': {'lat': -7.869890920107278, 'lng': 111.4777882298927}, 'southwest': {'lat': -7.872590579892722, 'lng': 111.4750885701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Kencana Dewi 2 d/h Hotel Juanda,{'open_now': True},"[{'height': 2392, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100863687269603992117"">A Google User</a>'], 'photo_reference': 'AUGGfZkVOqj_8r8u_7GoPd2fUqgKZq32W6XOYjANYU6BCOW5dcgfpqjtpS8JMJyjIAqaB97wNgVsnD5ZUBZvdWX2vevUVTpMStCzXvuohP5M08EcR3FlUSoMPTDTNlWdsVaPZmkXNSwxU9eMP9fNbWHeVOMVTg15EO8d0rYcL5tyyEIaxE9s', 'width': 4252}]",ChIJrfl-FiigeS4RIvDXmWuwpQA,"{'compound_code': '4FHG+GH Bangunsari, Ponorogo Regency, East Java, Indonesia', 'global_code': '6P4H4FHG+GH'}",4.1,ChIJrfl-FiigeS4RIvDXmWuwpQA,"['lodging', 'point_of_interest', 'establishment']",380,https://www.google.com/maps/place/?q=place_id:ChIJrfl-FiigeS4RIvDXmWuwpQA,
OPERATIONAL,"Jl. Mayjen Sukowati No.52, Bangunsari, Sukowinangun, Kec. Magetan, Kabupaten Magetan, Jawa Timur 63311, Indonesia","{'location': {'lat': -7.6356037, 'lng': 111.3296207}, 'viewport': {'northeast': {'lat': -7.634249520107277, 'lng': 111.3308613798927}, 'southwest': {'lat': -7.636949179892721, 'lng': 111.3281617201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Bukit Bintang Hotel Magetan,,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116803855326657971055"">A Google User</a>'], 'photo_reference': 'AUGGfZkgpaImGduom9rmigKGmzF_qk1HEODnXz5tSYUDsLZQIstm2_5WMk6AbyYZr7SGgg_9k-LPG5i3beR42wFYKJ39yW0nMIt294Q0KSXBPgsUOGg0YVuLShoA2hE-S-S5OVB0q9leJzYnM5DCD4XxkAIDMqKk1SVkp33NXwmhQ3k8feyy', 'width': 1280}]",ChIJTT7wQyWTeS4RPgWMbSihTZ4,"{'compound_code': '987H+QR Sukowinangun, Magetan Regency, East Java, Indonesia', 'global_code': '6P4H987H+QR'}",4.7,ChIJTT7wQyWTeS4RPgWMbSihTZ4,"['lodging', 'point_of_interest', 'establishment']",124,https://www.google.com/maps/place/?q=place_id:ChIJTT7wQyWTeS4RPgWMbSihTZ4,
OPERATIONAL,"5GJ8+3JH, Jl. Sidoluhur, Krajan, Pintu, Kec. Jenangan, Kabupaten Ponorogo, Jawa Timur 63492, Indonesia","{'location': {'lat': -7.819598600000001, 'lng': 111.5166878}, 'viewport': {'northeast': {'lat': -7.818199020107279, 'lng': 111.5180460298927}, 'southwest': {'lat': -7.820898679892723, 'lng': 111.5153463701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Mbak arum kost,,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115504286825602981202"">A Google User</a>'], 'photo_reference': 'AUGGfZmI4TmlxYc6KburbR5hgoBmTv_0kND-ThqFTydJvMFI7Y0CE3II7OdDpZ_0FtyY646R7sMSk7EPD676Hu0g6KDbP-josy-K1G8kWZuKiPimV49MXldeyeOEqCrJYLsmDUB5c7-OopfzHKJZaTB-h94mfFM4a_GOFnNIf29Nw7E9jf2N', 'width': 3264}]",ChIJtzxM9BuheS4RMg2ARqpiuZc,,5.0,ChIJtzxM9BuheS4RMg2ARqpiuZc,"['lodging', 'point_of_interest', 'establishment']",4,https://www.google.com/maps/place/?q=place_id:ChIJtzxM9BuheS4RMg2ARqpiuZc,
OPERATIONAL,"Majasem, Jl. Laksamana Yos Sudarso No.9, Madusari, Kec. Siman, Kabupaten Ponorogo, Jawa Timur 63471, Indonesia","{'location': {'lat': -7.9045525, 'lng': 111.4612663}, 'viewport': {'northeast': {'lat': -7.903246120107278, 'lng': 111.4627222798927}, 'southwest': {'lat': -7.905945779892722, 'lng': 111.4600226201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Sankita,{'open_now': True},"[{'height': 2000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114504995082040744263"">firman adi putra</a>'], 'photo_reference': 'AUGGfZl4U54ZQmhVc7wDBOqBUOklXExYB-duezJPPbT0D7qn5X-XZQDDiqwovIuXpHO9QGu76YLWZUByhC2AVnqw5kr51C48UJTD9q73XrkDq2z8wgeobVPk5954zNZlQbmM-9HCXa5fYkkX0y-6H8QG40QJGGKwPIaKAw7azYHkHKxIwyRW', 'width': 4000}]",ChIJS_cYb1h1eS4Rqksi1yK8L6g,"{'compound_code': '3FW6+5G Madusari, Ponorogo Regency, East Java, Indonesia', 'global_code': '6P4H3FW6+5G'}",4.1,ChIJS_cYb1h1eS4Rqksi1yK8L6g,"['lodging', 'restaurant', 'point_of_interest', 'food', 'establishment']",343,https://www.google.com/maps/place/?q=place_id:ChIJS_cYb1h1eS4Rqksi1yK8L6g,
OPERATIONAL,"Jl. Let. Jend. Mt. Haryono, Jingglong, Kec. Ponorogo, Kabupaten Ponorogo, Jawa Timur 63411, Indonesia","{'location': {'lat': -7.8547729, 'lng': 111.4600138}, 'viewport': {'northeast': {'lat': -7.853494220107279, 'lng': 111.4613687298927}, 'southwest': {'lat': -7.856193879892722, 'lng': 111.4586690701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Mutiara,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101761538397769400232"">Sidik Ahmad</a>'], 'photo_reference': 'AUGGfZlB57mFfu8Exvh487dKeqhn9sezIQ2V6v5MRhb_aJuSK0-s90Z706voEWYxJ45tmRC1MnXANoJytk3aKh8SCF1PxY_9zs67Gpw_JzbU2iuJVMnGfTlVMxkMRRhQSJUO8qgYmV8bNg8OE5aGthisMFULl-lPVWtgRvcm-14r_YcuMwKU', 'width': 3120}]",ChIJo836pXGfeS4RLK7GSD-EI84,"{'compound_code': '4FW6+32 Jingglong, Ponorogo Regency, East Java, Indonesia', 'global_code': '6P4H4FW6+32'}",3.7,ChIJo836pXGfeS4RLK7GSD-EI84,"['lodging', 'point_of_interest', 'establishment']",483,https://www.google.com/maps/place/?q=place_id:ChIJo836pXGfeS4RLK7GSD-EI84,
OPERATIONAL,"Griya Mapan Krajan Brotonegaran Nomor 76H, Krajan, Brotonegaran, Ponorogo, Ponorogo Regency, East Java 63418, Indonesia","{'location': {'lat': -7.8765858, 'lng': 111.4603484}, 'viewport': {'northeast': {'lat': -7.875299620107279, 'lng': 111.4616972798927}, 'southwest': {'lat': -7.877999279892723, 'lng': 111.4589976201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kalandra Guest House,,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106854545232193476060"">A Google User</a>'], 'photo_reference': 'AUGGfZkf9Kdg3nPwI4RDrLLlfphLkEeSNLTCUUW2e1vB09sA_lCufj1wrRfrP-IyqfSYClnN19ciaH5CqtFJo2pRrR9yLnj6CzH9qltgQUPyfWOfgyvzst9Rb-HQT0PzQJtQiAvR2GUOZzrdwqcxgwTuKBehk3ahey2oilk8_RkRTIkkUXh5', 'width': 4080}]",ChIJ95MBWpafeS4RukMoc6mV-ic,"{'compound_code': '4FF6+94 Brotonegaran, Ponorogo Regency, East Java, Indonesia', 'global_code': '6P4H4FF6+94'}",4.6,ChIJ95MBWpafeS4RukMoc6mV-ic,"['lodging', 'point_of_interest', 'establishment']",35,https://www.google.com/maps/place/?q=place_id:ChIJ95MBWpafeS4RukMoc6mV-ic,
OPERATIONAL,"Jl. Gajah Mada No.56, Pesantren, Surodikraman, Kec. Ponorogo, Kabupaten Ponorogo, Jawa Timur 63419, Indonesia","{'location': {'lat': -7.871561600000001, 'lng': 111.4748372}, 'viewport': {'northeast': {'lat': -7.870153070107277, 'lng': 111.4761813798927}, 'southwest': {'lat': -7.872852729892721, 'lng': 111.4734817201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Gajah Mada,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107435534546167021832"">A Google User</a>'], 'photo_reference': 'AUGGfZnvkJYAFF3S1oxlCJ5GCTgLhkgJ-OQgexDQMR5aq0VPrxrKOV1UbJMl4rKSEBSOd-I_IO034V2bghYmTpJLe2ii3KoPQ2aTjcop34gcEhaf5H6cZ01ZGHy1ChPnWHmrZvoZglu3xDJpFyb4584CDGBwVZd22aCMzzZwVTZeprE0A4JH', 'width': 1920}]",ChIJsxjq-YefeS4RoYyVPR7DNAc,"{'compound_code': '4FHF+9W Surodikraman, Ponorogo Regency, East Java, Indonesia', 'global_code': '6P4H4FHF+9W'}",3.9,ChIJsxjq-YefeS4RoYyVPR7DNAc,"['lodging', 'restaurant', 'point_of_interest', 'food', 'establishment']",802,https://www.google.com/maps/place/?q=place_id:ChIJsxjq-YefeS4RoYyVPR7DNAc,
OPERATIONAL,"Jl. Raya Ponorogo - Madiun No.315, Banyudono, Kec. Ponorogo, Kabupaten Ponorogo, Jawa Timur 63411, Indonesia","{'location': {'lat': -7.8571322, 'lng': 111.4687184}, 'viewport': {'northeast': {'lat': -7.855766970107278, 'lng': 111.4701420798927}, 'southwest': {'lat': -7.858466629892722, 'lng': 111.4674424201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 1761 Hotel Dirgahayu,,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110930084271722280726"">A Google User</a>'], 'photo_reference': 'AUGGfZl5ZTiHnLfLdOtmKmp65M0bpM-LwiVyLSVCe-2asCVw8FBLArTJZpdWleDvf6XSURjK6sqX1KjRahfVwYQ2zhdQ3toW1BGHP34pU7v8aCz6aJ2_aH2mGxPYwvXj1GAUcL58cDH1VFJLFfBD1v7dUy23DsFwHknoZEoYutJ3MO5-Q74B', 'width': 759}]",ChIJoaH4hYafeS4RB39fkrKvvRc,"{'compound_code': '4FV9+4F Banyudono, Ponorogo Regency, East Java, Indonesia', 'global_code': '6P4H4FV9+4F'}",4.0,ChIJoaH4hYafeS4RB39fkrKvvRc,"['lodging', 'point_of_interest', 'establishment']",523,https://www.google.com/maps/place/?q=place_id:ChIJoaH4hYafeS4RB39fkrKvvRc,
OPERATIONAL,"Jl. Sumbawa No.3a, Ponorogo, Mangkujayan, Kec. Ponorogo, Kabupaten Ponorogo, Jawa Timur 63413, Indonesia","{'location': {'lat': -7.870779199999999, 'lng': 111.4652474}, 'viewport': {'northeast': {'lat': -7.869428670107276, 'lng': 111.4666515298927}, 'southwest': {'lat': -7.87212832989272, 'lng': 111.4639518701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Graha Prana Kost Exclusive & Guest House,,"[{'height': 6240, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108763485568876214680"">A Google User</a>'], 'photo_reference': 'AUGGfZn0KRNE9Jl7XZBtXRADn0ToblG91ljxjYQ-H09EEIoo3MU45vIVdxN7WYQq0BrjdojcYuGNvrIFdEzeovy7Lpf2IZ_aro-Lf90BxnLlC9Jhpp7wwCMEn8bw5InSOpb8f8-AI_39_GVhQO0OxF41sSkAWtmHjWSEOEusmUXX1DD-Z44s', 'width': 4160}]",ChIJ_wfU51KfeS4RU4ttVMAUkME,"{'compound_code': '4FH8+M3 Mangkujayan, Ponorogo Regency, East Java, Indonesia', 'global_code': '6P4H4FH8+M3'}",5.0,ChIJ_wfU51KfeS4RU4ttVMAUkME,"['lodging', 'point_of_interest', 'establishment']",2,https://www.google.com/maps/place/?q=place_id:ChIJ_wfU51KfeS4RU4ttVMAUkME,
OPERATIONAL,"63416 Kertosari, Ponorogo, Jawa Timur, 63416, RS umum Aisyiyah, Bangunsari, Ponorogo, Ponorogo Regency, East Java 63417, Indonesia","{'location': {'lat': -7.8680161, 'lng': 111.4730799}, 'viewport': {'northeast': {'lat': -7.866665120107279, 'lng': 111.4743996798927}, 'southwest': {'lat': -7.869364779892723, 'lng': 111.4717000201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz Syariah @ Aura Homestay,{'open_now': True},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108944840908425665363"">Afif Mahyudin</a>'], 'photo_reference': 'AUGGfZk2du_0mKlwn3nRyBDC0UvZcvrNXLGjs4njcLU5B5kyAQMfRLaBdl8070AknSFdTgKgYY1gRHvY-Uwv_66iIrQbCPNty8jlaehkCKgLK2C7h6BhobufNcgQki4EClOi7Ua_SzPSmlebeZx4s7EP2PtIzeWzJ3fc4iQQaI0iqvv3G5l9', 'width': 1080}]",ChIJOYufUYCfeS4Ryv_NClPYYPM,"{'compound_code': '4FJF+Q6 Bangunsari, Ponorogo Regency, East Java, Indonesia', 'global_code': '6P4H4FJF+Q6'}",3.5,ChIJOYufUYCfeS4Ryv_NClPYYPM,"['lodging', 'point_of_interest', 'establishment']",101,https://www.google.com/maps/place/?q=place_id:ChIJOYufUYCfeS4Ryv_NClPYYPM,
OPERATIONAL,"Jl. Sultan Agung No.4 dan 6, Bangunsari, Kec. Ponorogo, Kabupaten Ponorogo, Jawa Timur 63419, Indonesia","{'location': {'lat': -7.870498199999999, 'lng': 111.4752009}, 'viewport': {'northeast': {'lat': -7.869151770107279, 'lng': 111.4764790298927}, 'southwest': {'lat': -7.871851429892723, 'lng': 111.4737793701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,HOTEL SAA NUANSA GRAHA PONOROGO,,"[{'height': 1803, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110836342379718594024"">A Google User</a>'], 'photo_reference': 'AUGGfZlnQjl1K4RpOrNaiiV1LnOtPxchH6EZa4Axv5k1RCgNiEvyKEMnhjZ0AGDbbWekpOUZjVYqtyANil1rOCcSmaaNm8TgqcFbz1P0oTlcyrH2pxz5J32etP1Mc8fKtg7GZbsgLrH0FFk9zKOB5MTOOQjmy_D6NbQdIgPflirhyuXI67W2', 'width': 971}]",ChIJi0O1OqWfeS4R8af0h7rfH5I,"{'compound_code': '4FHG+R3 Bangunsari, Ponorogo Regency, East Java, Indonesia', 'global_code': '6P4H4FHG+R3'}",4.3,ChIJi0O1OqWfeS4R8af0h7rfH5I,"['lodging', 'point_of_interest', 'establishment']",73,https://www.google.com/maps/place/?q=place_id:ChIJi0O1OqWfeS4R8af0h7rfH5I,
OPERATIONAL,"Jl. Diponegoro No.40, Temengungan, Mangkujayan, Kec. Ponorogo, Kabupaten Ponorogo, Jawa Timur 63413, Indonesia","{'location': {'lat': -7.8675465, 'lng': 111.4614949}, 'viewport': {'northeast': {'lat': -7.866239370107277, 'lng': 111.4627402798927}, 'southwest': {'lat': -7.868939029892721, 'lng': 111.4600406201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kencana Dewi Hotel,,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106901217967467699782"">A Google User</a>'], 'photo_reference': 'AUGGfZnhwM9le2R2FA_KWsjYPaF_JN6Gp_wKtE396GoLOdlAVftO2mUVMrKQv7-AGZwXrlReVC_bLzqVxCNgy2NB_4DIK3tfBdiA_RHwfZ16H8vf4-kFz_-gyQwrpvlgZPOvkoWTRfK8lebqYB0rucXwY5LfiTskbduWwPnBZ7njKYkugI2v', 'width': 4608}]",ChIJd0ovnZyfeS4RbnPvYXtFMS8,"{'compound_code': '4FJ6+XH Mangkujayan, Ponorogo Regency, East Java, Indonesia', 'global_code': '6P4H4FJ6+XH'}",3.7,ChIJd0ovnZyfeS4RbnPvYXtFMS8,"['lodging', 'point_of_interest', 'establishment']",334,https://www.google.com/maps/place/?q=place_id:ChIJd0ovnZyfeS4RbnPvYXtFMS8,
OPERATIONAL,"Jl. Soekarno Hatta No.206, Banyudono, Kec. Ponorogo, Kabupaten Ponorogo, Jawa Timur 63413, Indonesia","{'location': {'lat': -7.8610171, 'lng': 111.4693897}, 'viewport': {'northeast': {'lat': -7.859672270107277, 'lng': 111.4706696798927}, 'southwest': {'lat': -7.862371929892721, 'lng': 111.4679700201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Indonesia,,"[{'height': 8000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113244919070996016801"">Kevin Fikri</a>'], 'photo_reference': 'AUGGfZmEDAq5Tbju40OaCYocQnsr4-4joK9DTOdEoDhrvSKIzLuBy7RC3gryIFxtoDPpVKsSK5Hmc-b2C4Mfe9Mh9IIfSYuqaE1iK8e208HQ0FAu8Bh6EMaKoGO_0-MFNRqes-iRQLXvCqqui0yWhEXcZvCG7AJyGquIe2Dd3ldA1CiEgbze', 'width': 6000}]",ChIJo2W6ynifeS4RZbyz9sOkUqQ,"{'compound_code': '4FQ9+HQ Banyudono, Ponorogo Regency, East Java, Indonesia', 'global_code': '6P4H4FQ9+HQ'}",4.2,ChIJo2W6ynifeS4RZbyz9sOkUqQ,"['lodging', 'point_of_interest', 'establishment']",80,https://www.google.com/maps/place/?q=place_id:ChIJo2W6ynifeS4RZbyz9sOkUqQ,
OPERATIONAL,"Jl. Tirtotedjo Gg, Krajan, Cokromenggalan, Kec. Ponorogo, Jawa Timur 63741, Indonesia","{'location': {'lat': -7.857960899999998, 'lng': 111.4778247}, 'viewport': {'northeast': {'lat': -7.856611070107276, 'lng': 111.4791745298927}, 'southwest': {'lat': -7.85931072989272, 'lng': 111.4764748701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 90105 Sparkle,,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101598300950068562830"">Sigit Purnomo</a>'], 'photo_reference': 'AUGGfZk86jRukL9vmQSnizv9Mt6VFKMMrvMG0GoK0L8vcABUv72PhvZ-b5ZhnoL3mYKr-oNyo1D1OXyzOoAhoeeBym10E7tCKr407ua00L5a5bfOfo6MqsLVIP8bFM9SFXn1V8INB_I-FGA77dJSWjg6lgm4P_McGHVWrW5BQbnkxUkBYlbV', 'width': 3264}]",ChIJSTFpilWheS4RYfTw6e5JJ_A,"{'compound_code': '4FRH+R4 Cokromenggalan, Ponorogo Regency, East Java, Indonesia', 'global_code': '6P4H4FRH+R4'}",4.3,ChIJSTFpilWheS4RYfTw6e5JJ_A,"['lodging', 'point_of_interest', 'establishment']",4,https://www.google.com/maps/place/?q=place_id:ChIJSTFpilWheS4RYfTw6e5JJ_A,
OPERATIONAL,"Jl. HOS Cokroaminoto No.14, Bangunsari, Kec. Ponorogo, Kabupaten Ponorogo, Jawa Timur 63419, Indonesia","{'location': {'lat': -7.8708483, 'lng': 111.4703767}, 'viewport': {'northeast': {'lat': -7.869506570107278, 'lng': 111.4716338298927}, 'southwest': {'lat': -7.872206229892722, 'lng': 111.4689341701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Aman,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114885231932228126640"">Feri Meteh</a>'], 'photo_reference': 'AUGGfZkN9vk853TGcO6-tQfwjBzIo_0BPfhf0OH354zD9DvxSxexwvHHatLEAsTz-NRvBeLwtXgVKA2itCk-KUMBLJuFVrbi7YETxm835ZLiTqoP0HShJ0O9x28mPDyKZkjcftOkxQn3xyz4_vAbYJY__-y2oIwg9MvPpBd24BfEjlh69Z8k', 'width': 4000}]",ChIJ7dTnooafeS4R4WasMdqrB7g,"{'compound_code': '4FHC+M5 Bangunsari, Ponorogo Regency, East Java, Indonesia', 'global_code': '6P4H4FHC+M5'}",3.4,ChIJ7dTnooafeS4R4WasMdqrB7g,"['lodging', 'point_of_interest', 'establishment']",294,https://www.google.com/maps/place/?q=place_id:ChIJ7dTnooafeS4R4WasMdqrB7g,
OPERATIONAL,"Jl. Samudra No.58, Dusun Carat, Bulukerto, Kec. Magetan, Kabupaten Magetan, Jawa Timur 63351, Indonesia","{'location': {'lat': -7.6605016, 'lng': 111.3380387}, 'viewport': {'northeast': {'lat': -7.659089170107279, 'lng': 111.3394346798927}, 'southwest': {'lat': -7.661788829892723, 'lng': 111.3367350201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Mapan Guest House Magetan Kota,,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114288274070735140249"">A Google User</a>'], 'photo_reference': 'AUGGfZljPXXCyjv6MK5sn90mvsf3MnFWJ7HkpyU7aZR7Ipwm_7CvGt1upFWnN0NRP3Bwlq6_-vfz-FCwC6DhgYIj_mh2HuhMKNHkQVAUEkx510GY1FXM9oBLBx3VWfBGl-z4JHFAiK9BIeXChFhl-1RYQ2m0O6zZS7hj-mO4My0lqE9vFa_h', 'width': 3840}]",ChIJQ6LKc4iTeS4RWB-JI2w9eH0,"{'compound_code': '88QQ+Q6 Bulukerto, Magetan Regency, East Java, Indonesia', 'global_code': '6P4H88QQ+Q6'}",4.8,ChIJQ6LKc4iTeS4RWB-JI2w9eH0,"['lodging', 'point_of_interest', 'establishment']",55,https://www.google.com/maps/place/?q=place_id:ChIJQ6LKc4iTeS4RWB-JI2w9eH0,
OPERATIONAL,"Dekat, Keleng, Ngebel, Kec. Ngebel, Kabupaten Ponorogo, Jawa Timur 63493, Indonesia","{'location': {'lat': -7.788826499999999, 'lng': 111.631893}, 'viewport': {'northeast': {'lat': -7.787486120107278, 'lng': 111.6332380298927}, 'southwest': {'lat': -7.790185779892722, 'lng': 111.6305383701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Penginapan D'Jamus Resort,,"[{'height': 2116, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100229227116901010783"">A Google User</a>'], 'photo_reference': 'AUGGfZlFzZHtuwRZhEpBA5doGDEsalYN1RcL1tt2pOECtK7sh7R8xcuIkQJOR2BqMy0kihWpgl3s5R3rN647NmihA5U98pNJbr6OejM1WCO9qgJuVGyDONhg0lQuJzEQiZ7HWuWQU5gorNrBOqStKDyypjzrSKVtdlHBMVF2jll05tJh970P', 'width': 3761}]",ChIJBXRYPdSleS4RCy7oO8-gcvE,"{'compound_code': '6J6J+FQ Ngebel, Ponorogo Regency, East Java, Indonesia', 'global_code': '6P4H6J6J+FQ'}",3.9,ChIJBXRYPdSleS4RCy7oO8-gcvE,"['lodging', 'point_of_interest', 'establishment']",61,https://www.google.com/maps/place/?q=place_id:ChIJBXRYPdSleS4RCy7oO8-gcvE,
OPERATIONAL,"Jl. Prahasto No.28A, Pesantren, Surodikraman, Kec. Ponorogo, Kabupaten Ponorogo, Jawa Timur 63419, Indonesia","{'location': {'lat': -7.876772700000001, 'lng': 111.4702228}, 'viewport': {'northeast': {'lat': -7.875422920107279, 'lng': 111.4715724298927}, 'southwest': {'lat': -7.878122579892723, 'lng': 111.4688727701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kos Agung Wahyu Pratama,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113166658233101957990"">arif dance</a>'], 'photo_reference': 'AUGGfZkui6x2NhqpKusBoVNZV7_S5p5X78CBBSlcIiYxwMbEU_leeHd-I9DYsI1NeKSipTNqk8wUA0GJCGeo8qCXJOf6riH9KWmMwTBmedU4o8AlY0Wm_gU4TPBSvGurrNdgrWq42p5QvIqaSrqpPnrf55bJAJA71Yul-Yf-g8xL6Z8QOT8c', 'width': 4160}]",ChIJT82u79WfeS4RjS5Kepr2qUE,"{'compound_code': '4FFC+73 Surodikraman, Ponorogo Regency, East Java, Indonesia', 'global_code': '6P4H4FFC+73'}",5.0,ChIJT82u79WfeS4RjS5Kepr2qUE,"['lodging', 'point_of_interest', 'establishment']",4,https://www.google.com/maps/place/?q=place_id:ChIJT82u79WfeS4RjS5Kepr2qUE,
OPERATIONAL,"Kanten, Jl. Sidodadi No.RT.3/RW.2, Kanten 1, Babadan, Kec. Babadan, Kabupaten Ponorogo, Jawa Timur 63491, Indonesia","{'location': {'lat': -7.81714, 'lng': 111.5089627}, 'viewport': {'northeast': {'lat': -7.815819220107278, 'lng': 111.5103105298927}, 'southwest': {'lat': -7.818518879892721, 'lng': 111.5076108701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,"Kost ""Putri"" Bu Nafi",{'open_now': True},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115811511447209496508"">A Google User</a>'], 'photo_reference': 'AUGGfZncTecj6t-Xi6pxjiE3Gd0PkvHR0pwev7TNnMYshugwpybkiqcGxvrD8z8Vu3RbkL2SMiXsojlUZEdGfQ08qAX7OI4bnN9sSZtOrbVlcrA7xXLcO78rQ7UxhJxKBrpwgPL1oEXsR-jdfewBqk8KwHd6K477oKSCn6LgL7jgGFK90xhP', 'width': 1080}]",ChIJLfUMeVejeS4Rm_pPBq6tSqg,"{'compound_code': '5GM5+4H Kanten 1, Babadan, Ponorogo Regency, East Java, Indonesia', 'global_code': '6P4H5GM5+4H'}",4.5,ChIJLfUMeVejeS4Rm_pPBq6tSqg,"['lodging', 'point_of_interest', 'establishment']",2,https://www.google.com/maps/place/?q=place_id:ChIJLfUMeVejeS4Rm_pPBq6tSqg,
